epoch,train_loss,train_acc,test_loss,test_acc,lr
1,4.1269436892198055,6.676,3.867591655254364,9.67,0.09999383162408304
2,3.643105436344536,12.81,3.5440035700798034,14.89,0.09997532801828658
3,3.2899537658204836,19.196,3.4202784419059755,18.31,0.09994449374809851
4,2.9067771519933427,26.012,2.935270458459854,26.07,0.09990133642141359
5,2.631480868981809,31.494,2.789815700054169,29.09,0.09984586668665642
6,2.423472129568762,35.81,2.596461021900177,34.27,0.09977809823015402
7,2.259889248682528,39.19,2.7674272656440735,32.08,0.09969804777275901
8,2.132121407864045,42.288,2.8483145415782927,33.04,0.09960573506572391
9,2.020478527764885,44.59,2.5290270268917086,36.33,0.09950118288582789
10,1.93832671216556,46.646,2.240819293260574,40.82,0.09938441702975691
11,1.868807888152648,47.87,2.2013541221618653,42.24,0.09925546630773871
12,1.7986419559741507,50.204,2.350529170036316,40.7,0.09911436253643445
13,1.7397267429196104,51.172,2.2045259088277818,42.79,0.0989611405310883
14,1.6789467748330564,52.9,2.1097490072250364,45.23,0.09879583809693739
15,1.6376988583681535,53.718,2.2425658106803894,43.11,0.09861849601988384
16,1.6014535682541984,54.75,2.0780372858047484,46.25,0.09842915805643157
17,1.5640338257867463,55.818,2.0977889597415924,45.93,0.09822787092288993
18,1.5342670052635425,56.38,1.8208313405513763,51.03,0.09801468428384717
19,1.494264263279584,57.604,1.9858375430107116,47.88,0.09778965073991652
20,1.4751545713872325,57.956,2.0009323418140412,48.58,0.0975528258147577
21,1.44172279932061,58.832,2.0545016437768937,49.46,0.09730426794137728
22,1.4129471395696913,59.558,2.0462412029504775,47.5,0.09704403844771128
23,1.38770499278088,60.314,1.894258826971054,50.56,0.09677220154149338
24,1.3611384307851597,60.77,1.6859729439020157,54.64,0.09648882429441258
25,1.3461193393687814,61.262,1.8921093374490738,51.31,0.09619397662556435
26,1.3297578339674034,61.702,1.8128304421901702,52.41,0.09588773128419906
27,1.3076477817126684,62.06,2.069174367189407,48.61,0.09557016383177226
28,1.2901083109330158,62.37,1.884409210085869,51.21,0.09524135262330098
29,1.2724185932655723,63.008,1.7762190014123918,52.84,0.09490137878803079
30,1.250794919169679,63.542,1.7745566308498382,53.37,0.0945503262094184
31,1.245852067154281,63.444,1.9927288472652436,50.9,0.0941882815044347
32,1.2201318740844727,64.346,1.7444391548633575,53.73,0.09381533400219319
33,1.2119082443568172,64.368,1.8531279861927032,51.49,0.09343157572190958
34,1.2038533666304179,64.842,1.6622927606105804,55.97,0.0930371013501972
35,1.178922831403966,65.49,1.7758587181568146,54.52,0.09263200821770463
36,1.1764444231378788,65.492,1.7579593926668167,54.73,0.09221639627510078
37,1.1653945719709202,65.644,1.5703214347362517,57.86,0.09179036806841355
38,1.14145613811454,66.172,1.6671576514840125,55.47,0.09135402871372812
39,1.1376740059682302,66.502,1.613051986694336,57.31,0.0909074858712512
40,1.1159293450871293,66.97,1.8191436380147934,54.4,0.09045084971874741
41,1.1108463877926067,67.144,1.8107524573802949,54.1,0.08998423292435458
42,1.0999876233387966,67.444,1.6450225949287414,56.96,0.08950775061878455
43,1.0921738856301015,67.728,1.8275967597961427,54.28,0.08902152036691653
