epoch,train_loss,train_acc,test_loss,test_acc,lr,teacher_test_acc,teacher_train_acc
1,15.546156114461471,5.83,14.941669082641601,9.25,0.09999383162408304,65.28,94.13
2,12.748732824714816,14.632,14.676497912406921,13.11,0.09997532801828658,65.28,94.13
3,10.332496171094933,23.87,13.186748790740968,18.76,0.09994449374809851,65.28,94.13
4,8.565669363858749,31.118,9.334493350982665,30.35,0.09990133642141359,65.28,94.13
5,7.352754339879873,36.616,7.6595292568206785,35.99,0.09984586668665642,65.28,94.13
6,6.358969036413699,41.52,7.603387939929962,36.68,0.09977809823015402,65.28,94.13
7,5.718882684804956,45.068,6.745045709609985,39.93,0.09969804777275901,65.28,94.13
8,5.135138733046396,48.11,6.709413981437683,40.89,0.09960573506572391,65.28,94.13
9,4.82822586079033,50.014,6.067191410064697,43.64,0.09950118288582789,65.28,94.13
10,4.443687156755097,52.29,5.188845455646515,46.21,0.09938441702975691,65.28,94.13
11,4.2104286332519685,53.666,5.631309449672699,47.34,0.09925546630773871,65.28,94.13
12,3.9904190423537274,55.212,5.199181580543518,48.3,0.09911436253643445,65.28,94.13
13,3.802380288133816,56.376,5.03122980594635,47.47,0.0989611405310883,65.28,94.13
14,3.665428887824623,57.294,4.280838334560395,52.22,0.09879583809693739,65.28,94.13
15,3.51377236721467,58.402,4.767099297046661,49.77,0.09861849601988384,65.28,94.13
16,3.377789239494168,59.668,4.679576063156128,50.69,0.09842915805643157,65.28,94.13
17,3.241539580481393,60.498,4.4482805788516995,51.67,0.09822787092288993,65.28,94.13
18,3.232836661290149,60.826,3.897226244211197,55.03,0.09801468428384717,65.28,94.13
19,3.131429427740525,61.434,4.190112859010696,54.08,0.09778965073991652,65.28,94.13
20,3.010751945631845,62.338,3.909963035583496,54.88,0.0975528258147577,65.28,94.13
21,2.9499081312393653,62.732,3.5822243988513947,56.49,0.09730426794137728,65.28,94.13
22,2.9476639543260847,63.086,3.994359964132309,54.45,0.09704403844771128,65.28,94.13
23,2.865594075650585,63.58,4.593363869190216,52.72,0.09677220154149338,65.28,94.13
24,2.8141605294480616,63.786,3.597596514225006,57.22,0.09648882429441258,65.28,94.13
25,2.7775710164284217,64.29,3.709980618953705,56.5,0.09619397662556435,65.28,94.13
26,2.6825909492920856,65.084,3.5491994261741637,57.26,0.09588773128419906,65.28,94.13
27,2.6733275104542167,65.106,3.5327277004718782,56.6,0.09557016383177226,65.28,94.13
28,2.619504077093942,65.792,3.6184964001178743,57.28,0.09524135262330098,65.28,94.13
29,2.6053965018720042,65.978,3.4051395416259767,57.27,0.09490137878803079,65.28,94.13
30,2.5285143681934903,66.534,3.562494766712189,57.72,0.0945503262094184,65.28,94.13
31,2.5597901094932944,66.232,3.639164626598358,56.62,0.0941882815044347,65.28,94.13
