epoch,train_loss,train_acc,test_loss,test_acc,lr
1,4.1344548378671915,6.672,4.15920656323433,7.31,0.09999383162408304
2,3.6575486331569906,12.692,3.740480375289917,11.63,0.09997532801828658
3,3.3506465286624674,17.876,3.407954680919647,18.12,0.09994449374809851
4,3.0418932863644192,23.442,3.153933960199356,23.18,0.09990133642141359
5,2.765016462121691,28.646,3.040921223163605,25.46,0.09984586668665642
6,2.5387179024365483,33.37,2.8418890118598936,30.0,0.09977809823015402
7,2.3585047162308985,36.976,2.6107161223888395,32.93,0.09969804777275901
8,2.2127323996047585,40.416,2.8808255791664124,32.65,0.09960573506572391
9,2.080167284425424,43.262,2.679485875368118,34.21,0.09950118288582789
10,1.9815219829277115,45.608,2.16225643157959,43.2,0.09938441702975691
11,1.901940184588335,47.514,2.1733622312545777,42.3,0.09925546630773871
12,1.8250619665700563,49.056,1.9909027755260467,47.55,0.09911436253643445
13,1.7629818910238695,50.686,2.356964021921158,40.56,0.0989611405310883
14,1.7020821224670022,52.304,2.151131793856621,45.08,0.09879583809693739
15,1.6438159419565785,53.464,2.1771605223417283,43.61,0.09861849601988384
16,1.6023017009910272,54.68,2.1153889536857604,46.03,0.09842915805643157
17,1.559978831179288,55.762,1.9620691776275634,48.87,0.09822787092288993
18,1.522186236113918,56.692,2.1807762742042542,45.15,0.09801468428384717
19,1.4952242131135902,57.578,1.9430182188749314,49.51,0.09778965073991652
20,1.4589490774942904,58.384,2.0051966100931167,49.2,0.0975528258147577
21,1.4321110102595116,58.978,1.7901485860347748,52.21,0.09730426794137728
22,1.4021202216343003,59.722,2.1018639475107195,47.36,0.09704403844771128
23,1.376318703500592,60.462,1.8492600858211516,50.83,0.09677220154149338
24,1.3497380778497579,61.176,1.9149077832698822,50.29,0.09648882429441258
25,1.339185152735029,61.32,1.6979863166809082,54.38,0.09619397662556435
26,1.3192779841471691,61.82,1.7980809092521668,53.47,0.09588773128419906
27,1.2956730644313657,62.504,1.804526862502098,52.18,0.09557016383177226
28,1.2706798965833626,62.98,2.059435373544693,49.14,0.09524135262330098
29,1.2545710364166571,63.72,1.9090530902147294,51.3,0.09490137878803079
30,1.2424789861756929,63.646,1.8441884636878967,51.96,0.0945503262094184
31,1.226830667378951,64.466,1.8175716787576675,53.24,0.0941882815044347
32,1.2083328773780746,64.81,2.0160746574401855,49.76,0.09381533400219319
33,1.182756280108374,65.528,1.9486069232225418,50.39,0.09343157572190958
34,1.1753403885023934,65.714,1.8196150571107865,53.94,0.0930371013501972
35,1.163735722096599,65.82,1.7409877747297287,54.56,0.09263200821770463
36,1.1466400240148817,66.37,1.840485966205597,54.01,0.09221639627510078
37,1.1479085029996172,66.142,1.9034494638442994,53.49,0.09179036806841355
38,1.1390236898952601,66.374,1.675322598218918,56.19,0.09135402871372812
39,1.1118020503496637,67.422,1.7805839270353316,53.16,0.0909074858712512
40,1.1062216551936404,67.132,1.9601797431707382,51.9,0.09045084971874741
41,1.1051694069589888,67.446,1.6701670676469802,55.17,0.08998423292435458
42,1.0878986944349445,67.934,1.5729209527373313,58.22,0.08950775061878455
43,1.0820587675790398,67.916,1.632759165763855,56.89,0.08902152036691653
44,1.0612211002379048,68.862,1.6590221792459487,56.23,0.08852566213878951
45,1.065230333683442,68.71,1.6216042906045913,57.7,0.0880202982800016
46,1.0484538023569145,68.732,1.6472485065460205,57.8,0.08750555348152303
47,1.0397608307551365,69.026,1.8652417451143264,53.74,0.08698155474893052
48,1.0295711396908274,69.222,1.5515879660844802,59.38,0.08644843137107061
49,1.0152018231396773,69.58,1.6480382293462754,57.46,0.08590631488815947
50,1.019230814916747,69.588,1.8777539819478988,53.19,0.0853553390593274
51,1.0028357289883556,70.062,1.6732570290565492,56.77,0.08479563982961574
52,0.9996466886024086,70.14,1.5469783186912536,59.26,0.08422735529643446
53,0.9862316691753815,70.58,1.762316632270813,55.82,0.08365062567548869
54,0.9796915641244577,70.668,1.6775085628032684,57.59,0.08306559326618261
55,0.9789983596728773,70.878,1.6274265438318252,57.75,0.0824724024165092
56,0.9734732356606698,70.826,1.6802250832319259,57.61,0.0818711994874345
57,0.9607794439914276,71.136,1.6086365222930907,59.01,0.08126213281678528
58,0.9596134974640242,71.2,1.704302716255188,57.21,0.08064535268264884
59,0.956907391852262,71.26,1.520993323624134,59.78,0.08002101126629421
60,0.9337055470262255,71.926,1.7463483601808547,57.38,0.07938926261462367
61,0.9362361631831344,72.022,1.7574575543403625,56.32,0.07875026260216395
62,0.9209255938019071,72.386,1.7143142491579055,56.76,0.07810416889260656
63,0.9253605230122196,72.2,1.5528275847434998,60.38,0.07745114089990661
64,0.9046934371700093,72.638,1.5566853255033493,60.02,0.07679133974894985
65,0.9054367399337341,72.534,1.5869799330830574,59.47,0.07612492823579746
66,0.8965369870468062,72.932,1.6429987967014312,58.07,0.07545207078751859
67,0.8888387272552568,73.234,1.6068118959665298,58.99,0.0747729334216204
68,0.8880311822404667,73.128,1.7047484874725343,57.86,0.07408768370508578
69,0.8864767815993757,73.1,1.697544315457344,58.07,0.0733964907130287
70,0.8713422466297539,73.45,1.6591403633356094,58.91,0.07269952498697736
71,0.8599739600809253,74.008,1.6616090089082718,58.43,0.07199695849279578
72,0.8634715983454062,73.834,1.7943163245916367,57.04,0.07128896457825366
73,0.8540087810584477,74.06,1.6256774634122848,59.38,0.07057571793025548
74,0.8406260928937367,74.258,1.706916129589081,58.02,0.06985739453173906
75,0.8432878027765118,74.33,1.6962330132722854,57.87,0.06913417161825453
76,0.841477520307716,74.304,1.6862971574068069,58.4,0.06840622763423394
77,0.8221648083049424,75.074,1.709610289335251,57.42,0.0676737421889629
78,0.8274331883508332,74.726,1.6212706387042999,59.71,0.06693689601226462
79,0.8111449881475798,75.346,1.7114566266536713,58.98,0.06619587090990751
80,0.813172986920999,75.166,1.6090505421161652,59.23,0.06545084971874741
81,0.8070386207225372,75.488,1.600584452226758,59.45,0.06470201626161524
82,0.7952479732279875,75.734,1.6864822924137115,58.76,0.06394955530196152
83,0.7923694432389979,75.77,1.8030678987503053,56.61,0.06319365249826868
84,0.7825115268327751,76.13,1.5961149871349334,60.63,0.06243449435824277
85,0.7836898720386077,76.084,1.7923154443502427,56.46,0.06167226819279532
86,0.7750060917163382,76.232,1.8033665716648102,57.76,0.06090716206982718
87,0.7802904321222889,76.06,1.6099268704652787,60.3,0.06013936476782568
88,0.7624759187503737,76.732,1.611320698261261,59.63,0.05936906572928629
89,0.7499202267856014,76.938,1.6667065769433975,59.54,0.05859645501397052
90,0.7447732872500712,77.106,1.5646405696868897,61.39,0.05782172325201159
91,0.7413159891658899,77.148,1.6904223889112473,59.73,0.057045061596879186
92,0.7343821321823158,77.322,1.5595893740653992,61.52,0.056266661678215264
93,0.7265717645688933,77.716,1.539479324221611,60.89,0.055486715554552306
