epoch,train_loss,train_acc,test_loss,test_acc,lr,teacher_test_acc,teacher_train_acc
105,0.4909383371776464,95.222,0.9936826199293136,88.22,0.04607704521360778,92.91,99.996
106,0.4662363576341648,95.514,0.7295046344399452,89.86,0.04529458433407431,92.91,99.996
107,0.4462661295368963,95.654,0.8457793980836869,88.98,0.04451328444544776,92.91,99.996
108,0.45598501689275917,95.632,0.9278574153780937,88.99,0.04373333832178482,92.91,99.996
109,0.42032159583605067,95.89,0.8437968164682388,89.28,0.0429549384031209,92.91,99.996
110,0.4225492427999876,95.846,0.8644994392991066,88.87,0.042178276747988484,92.91,99.996
111,0.42695839786712003,95.84,0.7732000999152661,89.76,0.04140354498602954,92.91,99.996
112,0.4172907629031308,95.956,0.8078169450163841,89.56,0.0406309342707138,92.91,99.996
113,0.4045842007106664,96.056,0.8702775299549103,89.01,0.03986063523217441,92.91,99.996
114,0.4051106037686066,95.986,0.7497232876718044,89.72,0.039092837930172916,92.91,99.996
115,0.385761008160759,96.174,0.926617243885994,88.51,0.03832773180720475,92.91,99.996
116,0.38674212710893885,96.174,0.8169280230998993,89.52,0.037565505641757285,92.91,99.996
117,0.37821298408112963,96.306,0.7840698882937431,89.25,0.03680634750173138,92.91,99.996
118,0.374665806260036,96.282,0.765762223303318,89.79,0.036050444698038565,92.91,99.996
119,0.34158152676358516,96.634,0.836169146001339,89.27,0.03529798373838483,92.91,99.996
120,0.36627908172656076,96.408,0.6920392945408821,90.3,0.03454915028125267,92.91,99.996
121,0.3201726841531238,96.84,0.6912504397332668,90.26,0.03380412909009255,92.91,99.996
122,0.31972389660623607,96.876,0.8751091524958611,89.08,0.03306310398773545,92.91,99.996
123,0.3341076893313807,96.736,0.753162681311369,90.22,0.03232625781103717,92.91,99.996
124,0.31570875325373243,96.918,0.8561215970665217,89.15,0.03159377236576613,92.91,99.996
125,0.3112926207938973,96.954,0.7049803495407104,90.33,0.030865828381745543,92.91,99.996
126,0.30199200971698276,96.98,0.6779290102422237,90.46,0.03014260546826098,92.91,99.996
127,0.2806227324644522,97.284,0.755834735184908,89.94,0.02942428206974458,92.91,99.996
128,0.29390406045986683,97.162,0.7217868611216545,90.65,0.028711035421746387,92.91,99.996
129,0.27563831708108893,97.302,0.8203755393624306,89.99,0.02800304150720426,92.91,99.996
130,0.26010451165541093,97.514,0.8039032548666001,89.93,0.02730047501302268,92.91,99.996
131,0.2568117846943894,97.526,0.7476685553789139,90.1,0.026603509286971357,92.91,99.996
132,0.2608483826019326,97.464,0.8487645842134952,89.7,0.025912316294914244,92.91,99.996
133,0.24647934529550222,97.622,0.7458800815045834,90.63,0.025227066578379632,92.91,99.996
134,0.23311757419866566,97.722,0.7082555163651705,90.43,0.024547929212481445,92.91,99.996
135,0.22547128024910176,97.818,0.7634942770004273,90.33,0.02387507176420257,92.91,99.996
136,0.22707235353181557,97.798,0.74415736310184,90.6,0.023208660251050166,92.91,99.996
137,0.23188424342292913,97.75,0.7709651932120323,90.65,0.022548859100093414,92.91,99.996
138,0.21416931340889056,97.928,0.7439892917871476,90.36,0.021895831107393474,92.91,99.996
139,0.2044975451592888,98.01,0.7715804047882557,90.28,0.02124973739783608,92.91,99.996
140,0.20010652258155906,98.098,0.671021144092083,91.0,0.02061073738537636,92.91,99.996
141,0.19640602193278622,98.094,0.7170705512166023,90.75,0.019978988733705814,92.91,99.996
142,0.1790311917738647,98.298,0.6686098076403141,90.87,0.01935464731735118,92.91,99.996
143,0.1724818048390503,98.338,0.703423798829317,91.04,0.018737867183214747,92.91,99.996
144,0.16897929113890445,98.404,0.7637209638953208,91.02,0.01812880051256552,92.91,99.996
145,0.16097597800651375,98.468,0.7515740282833576,90.66,0.017527597583490827,92.91,99.996
146,0.1507735158677916,98.578,0.675587459653616,91.09,0.01693440673381742,92.91,99.996
147,0.14886350386148814,98.576,0.6840048193931579,91.03,0.016349374324511334,92.91,99.996
148,0.14574765153609368,98.602,0.7090922586619854,91.21,0.01577264470356557,92.91,99.996
149,0.1465489325322667,98.65,0.6655037796124816,91.15,0.01520436017038429,92.91,99.996
150,0.1315331731219681,98.774,0.7520044639706611,90.57,0.014644660940672632,92.91,99.996
151,0.13393568570668601,98.706,0.7076229445636273,91.11,0.01409368511184057,92.91,99.996
152,0.13319899729091902,98.766,0.6608182214200496,91.21,0.013551568628929438,92.91,99.996
153,0.12519457199781828,98.874,0.6829970978200436,91.14,0.013018445251069516,92.91,99.996
154,0.11881712998966781,98.93,0.6940033629536628,91.02,0.012494446518477026,92.91,99.996
155,0.11300012786701626,99.012,0.6795672997832298,91.07,0.011979701719998459,92.91,99.996
156,0.11459500935612893,98.94,0.6724194233771413,91.16,0.011474337861210548,92.91,99.996
157,0.10423942997443433,99.098,0.7419920854270459,91.15,0.010978479633083526,92.91,99.996
158,0.10294574805136238,99.122,0.706049445271492,91.18,0.010492249381215483,92.91,99.996
159,0.09461397734679738,99.222,0.6507091045379638,91.39,0.010015767075645474,92.91,99.996
160,0.09375481725651391,99.192,0.6807253628969192,91.27,0.009549150281252637,92.91,99.996
161,0.09335016072442641,99.192,0.6703553520143032,91.34,0.00909251412874884,92.91,99.996
162,0.09690733543806235,99.168,0.6957740634679794,91.12,0.008645971286271918,92.91,99.996
163,0.08830401325142201,99.268,0.6740284875035286,91.48,0.008209631931586501,92.91,99.996
164,0.0894800955524706,99.28,0.6707206964492798,91.51,0.0077836037248992605,92.91,99.996
165,0.08667536222432949,99.278,0.6601035289466382,91.51,0.0073679917822954055,92.91,99.996
166,0.08029063713109615,99.406,0.6757083393633365,91.54,0.006962898649802815,92.91,99.996
167,0.0792318813749874,99.37,0.6795532114803791,91.6,0.006568424278090438,92.91,99.996
168,0.08200077392274932,99.322,0.6617145515978337,91.43,0.006184665997806824,92.91,99.996
169,0.07687332176090199,99.376,0.6525505278259516,91.42,0.00581171849556533,92.91,99.996
170,0.07566313246949291,99.394,0.6628165632486344,91.38,0.0054496737905816136,92.91,99.996
171,0.07073472917308005,99.476,0.6526830494403839,91.41,0.005098621211969226,92.91,99.996
172,0.069184685582105,99.504,0.6517073906958103,91.56,0.004758647376699035,92.91,99.996
173,0.06533619319563921,99.54,0.6564895421266556,91.73,0.00442983616822775,92.91,99.996
174,0.06661919781900182,99.46,0.656263218075037,91.58,0.004112268715800957,92.91,99.996
175,0.06848447054282439,99.518,0.6607523255050183,91.43,0.003806023374435677,92.91,99.996
176,0.0631824198502059,99.558,0.656448432803154,91.66,0.003511175705587435,92.91,99.996
177,0.06681512063369155,99.524,0.6587132483720779,91.64,0.0032277984585066333,92.91,99.996
178,0.05907449662704401,99.548,0.649269700795412,91.62,0.002955961552288729,92.91,99.996
179,0.062352899314683616,99.548,0.6582757413387299,91.7,0.0026957320586227366,92.91,99.996
180,0.05870216779828984,99.606,0.671285979449749,91.58,0.002447174185242325,92.91,99.996
181,0.061466728474906814,99.538,0.6469686470925808,91.49,0.0022103492600834954,92.91,99.996
182,0.05897564360187674,99.574,0.6403240755200386,91.65,0.0019853157161528537,92.91,99.996
183,0.05521339060719676,99.638,0.661675651371479,91.5,0.001772129077110103,92.91,99.996
184,0.06124534366215218,99.568,0.6386957112699747,91.53,0.0015708419435684529,92.91,99.996
185,0.05713638967397262,99.634,0.6397723026573658,91.62,0.0013815039801161732,92.91,99.996
186,0.057928457514059783,99.6,0.6387637369334698,91.58,0.0012041619030626347,92.91,99.996
187,0.06004452098122969,99.546,0.647008066624403,91.46,0.0010388594689117077,92.91,99.996
188,0.05521982111873067,99.65,0.6491868615150451,91.56,0.0008856374635655645,92.91,99.996
189,0.057337844031577816,99.618,0.6407496862113475,91.54,0.000744533692261307,92.91,99.996
190,0.056765795742370645,99.612,0.654719166457653,91.66,0.0006155829702431174,92.91,99.996
191,0.054197559503800403,99.622,0.633660102635622,91.59,0.0004988171141721235,92.91,99.996
192,0.05596535771667045,99.606,0.6411014422774315,91.63,0.00039426493427611206,92.91,99.996
193,0.05608458860720299,99.64,0.631472992291674,91.64,0.00030195222724102046,92.91,99.996
194,0.05495592526027134,99.656,0.6378387100994587,91.54,0.00022190176984600036,92.91,99.996
195,0.05672788874208167,99.626,0.6507187254726887,91.73,0.00015413331334360192,92.91,99.996
196,0.05718277718833819,99.592,0.6584329076111317,91.75,9.866357858642213e-05,92.91,99.996
197,0.05688682728808145,99.61,0.6364326700568199,91.63,5.5506251901504864e-05,92.91,99.996
198,0.05352363096816199,99.63,0.6560381561517715,91.66,2.4671981713420017e-05,92.91,99.996
199,0.05467666380050383,99.612,0.6585860587656498,91.56,6.168375916970619e-06,92.91,99.996
200,0.05566583455027062,99.656,0.6326212242245675,91.63,0.0,92.91,99.996
