epoch,train_loss,train_acc,test_loss,test_acc,lr,teacher_test_acc,teacher_train_acc
37,2.439291063011909,68.166,3.896560847759247,55.72,0.09179036806841355,66.15,94.626
38,2.437153060217293,68.312,3.6981429040431975,57.29,0.09135402871372812,66.15,94.626
39,2.3817876911893183,68.526,3.675597834587097,57.7,0.0909074858712512,66.15,94.626
40,2.3702874122833717,68.782,3.3236963748931885,59.46,0.09045084971874741,66.15,94.626
41,2.363601052031225,68.956,3.2994412899017336,59.26,0.08998423292435458,66.15,94.626
42,2.30765202519845,69.434,3.610050231218338,58.38,0.08950775061878455,66.15,94.626
43,2.273213552577155,69.77,3.677829349040985,58.38,0.08902152036691653,66.15,94.626
44,2.317626568735862,69.356,3.248189944028854,59.77,0.08852566213878951,66.15,94.626
45,2.2599311951471837,70.002,3.2393382370471953,60.43,0.0880202982800016,66.15,94.626
46,2.2654470764860815,69.82,3.347927039861679,59.55,0.08750555348152303,66.15,94.626
47,2.250058957508632,70.06,3.0696513056755066,60.94,0.08698155474893052,66.15,94.626
48,2.2018257099754956,70.54,3.2689477682113646,59.92,0.08644843137107061,66.15,94.626
49,2.179726067246223,70.746,3.5251614809036256,59.08,0.08590631488815947,66.15,94.626
50,2.1738543911856048,70.64,3.1391610115766526,60.87,0.0853553390593274,66.15,94.626
51,2.1812229947168,70.7,2.982114839553833,62.44,0.08479563982961574,66.15,94.626
52,2.12754156698986,71.144,3.329041522741318,59.89,0.08422735529643446,66.15,94.626
53,2.1239122754457047,71.278,3.3956589818000795,59.57,0.08365062567548869,66.15,94.626
54,2.1448682053964965,70.982,3.1774071753025055,60.56,0.08306559326618261,66.15,94.626
55,2.0965546831792716,71.608,3.2592413783073426,60.48,0.0824724024165092,66.15,94.626
56,2.1192091350652733,71.336,3.100876307487488,60.79,0.0818711994874345,66.15,94.626
57,2.053902765317839,71.978,3.170283114910126,61.42,0.08126213281678528,66.15,94.626
58,2.0366307497024536,72.194,3.1462367117404937,61.51,0.08064535268264884,66.15,94.626
59,2.042282900031732,72.23,3.3529196262359617,59.38,0.08002101126629421,66.15,94.626
60,2.0049125503520577,72.488,3.293568992614746,59.8,0.07938926261462367,66.15,94.626
61,2.018227285876566,72.278,3.49588805437088,59.45,0.07875026260216395,66.15,94.626
62,2.021606237304454,72.514,3.2158661842346192,61.1,0.07810416889260656,66.15,94.626
63,1.978731894371461,72.832,3.5154563546180726,59.84,0.07745114089990661,66.15,94.626
64,1.9612009227275848,73.068,3.6283484756946565,58.62,0.07679133974894985,66.15,94.626
65,1.969520779288545,72.976,3.258330833911896,60.76,0.07612492823579746,66.15,94.626
66,1.9482234077794212,73.004,2.8498768270015717,62.88,0.07545207078751859,66.15,94.626
67,1.936880691319096,73.282,3.21160209774971,61.33,0.0747729334216204,66.15,94.626
68,1.9254544809156535,73.244,3.1867681562900545,61.01,0.07408768370508578,66.15,94.626
69,1.8963624275460536,73.63,3.0583684921264647,61.33,0.0733964907130287,66.15,94.626
70,1.9140765539237432,73.45,2.9375453531742095,62.65,0.07269952498697736,66.15,94.626
71,1.8753600017148622,73.896,3.2934568345546724,60.49,0.07199695849279578,66.15,94.626
72,1.8870523517229119,73.984,3.3103005588054657,61.26,0.07128896457825366,66.15,94.626
73,1.8811333003092785,73.802,3.061109167337418,61.44,0.07057571793025548,66.15,94.626
74,1.8291009889573466,74.282,2.9696239292621613,62.64,0.06985739453173906,66.15,94.626
75,1.8506279533006706,74.098,2.8435557156801226,63.16,0.06913417161825453,66.15,94.626
76,1.8047162628903681,74.636,3.066035044193268,62.12,0.06840622763423394,66.15,94.626
77,1.8012049064344289,74.712,3.002865344285965,62.31,0.0676737421889629,66.15,94.626
78,1.7909437716007233,74.696,2.8968352317810058,62.89,0.06693689601226462,66.15,94.626
79,1.756011316970903,75.204,3.010546112060547,62.64,0.06619587090990751,66.15,94.626
80,1.7691068716195164,75.152,3.000070297718048,63.06,0.06545084971874741,66.15,94.626
81,1.758052299217302,75.248,3.0618596374988556,61.5,0.06470201626161524,66.15,94.626
82,1.7452460989660146,75.414,2.8488514572381973,63.6,0.06394955530196152,66.15,94.626
83,1.713287234914546,75.688,2.818891304731369,63.08,0.06319365249826868,66.15,94.626
84,1.7152537965044683,75.8,2.8836291551589968,63.2,0.06243449435824277,66.15,94.626
85,1.7127075031095622,75.972,2.76077806353569,63.77,0.06167226819279532,66.15,94.626
86,1.711757664169584,75.726,3.0479875683784483,62.25,0.06090716206982718,66.15,94.626
87,1.7042045532440653,75.826,2.9086230218410494,63.83,0.06013936476782568,66.15,94.626
88,1.6863144763878413,76.05,2.8307965695858,63.32,0.05936906572928629,66.15,94.626
89,1.6615329853125982,76.308,3.014858490228653,62.77,0.05859645501397052,66.15,94.626
90,1.6639987060001917,76.234,2.7254237115383146,64.07,0.05782172325201159,66.15,94.626
91,1.6410313139156418,76.534,2.937702000141144,63.29,0.057045061596879186,66.15,94.626
92,1.6389888239150145,76.674,2.7734718978405,64.77,0.056266661678215264,66.15,94.626
93,1.6050045216570095,76.926,2.7225387692451477,64.44,0.055486715554552306,66.15,94.626
94,1.602972031247859,77.006,2.990426242351532,62.66,0.05470541566592575,66.15,94.626
95,1.6018690357402878,76.772,2.863234078884125,63.44,0.05392295478639229,66.15,94.626
96,1.589070267215067,77.244,2.8876483500003816,64.16,0.05313952597646571,66.15,94.626
97,1.544563823208517,77.492,2.865376818180084,63.99,0.05235532253548216,66.15,94.626
98,1.5617499935383699,77.556,2.716034007072449,64.5,0.051570537953906447,66.15,94.626
99,1.5730288995771993,77.338,2.9233320534229277,63.44,0.05078536586559106,66.15,94.626
100,1.547736641095609,77.788,2.730680650472641,64.92,0.050000000000000024,66.15,94.626
101,1.518388210510721,77.922,2.989660066366196,63.69,0.049214634134409,66.15,94.626
102,1.510105379990169,78.184,2.893091505765915,63.17,0.04842946204609361,66.15,94.626
103,1.4849977128359737,78.198,2.765265828371048,64.19,0.04764467746451789,66.15,94.626
104,1.4890848605000242,78.48,2.761611783504486,65.2,0.046860474023534354,66.15,94.626
105,1.4702211825215086,78.556,3.041948068141937,63.53,0.04607704521360778,66.15,94.626
106,1.4654327174838708,78.692,2.7569041669368746,64.88,0.04529458433407431,66.15,94.626
107,1.4328492660911716,79.014,2.5865631997585297,65.87,0.04451328444544776,66.15,94.626
108,1.4235711188948885,79.124,2.9369462013244627,63.82,0.04373333832178482,66.15,94.626
109,1.4427638765500517,79.058,2.7735032379627227,64.45,0.0429549384031209,66.15,94.626
110,1.4193389099471423,79.304,2.807902419567108,64.54,0.042178276747988484,66.15,94.626
111,1.4152056666053072,79.338,2.740133672952652,64.59,0.04140354498602954,66.15,94.626
112,1.3837386576496824,79.512,2.6309689581394196,65.44,0.0406309342707138,66.15,94.626
113,1.371155023574829,79.91,2.564368712902069,65.48,0.03986063523217441,66.15,94.626
114,1.3792718241409379,79.726,2.677627000212669,65.02,0.039092837930172916,66.15,94.626
115,1.3485973957850008,79.952,2.803953194618225,65.12,0.03832773180720475,66.15,94.626
116,1.3410018743300924,80.35,2.550949740409851,66.2,0.037565505641757285,66.15,94.626
117,1.345429613273971,80.076,2.577575558423996,66.3,0.03680634750173138,66.15,94.626
118,1.319712326538806,80.446,2.6978035241365435,64.99,0.036050444698038565,66.15,94.626
119,1.3186144065492007,80.462,2.555505579710007,66.19,0.03529798373838483,66.15,94.626
120,1.297828039344476,80.86,2.68934046626091,65.66,0.03454915028125267,66.15,94.626
121,1.2795109979960384,80.996,2.5095676690340043,66.29,0.03380412909009255,66.15,94.626
122,1.2728469399165134,81.054,2.6258996188640595,65.79,0.03306310398773545,66.15,94.626
123,1.2661547669950797,81.438,2.6049363940954207,65.72,0.03232625781103717,66.15,94.626
124,1.240092782341704,81.542,2.516725355386734,66.73,0.03159377236576613,66.15,94.626
125,1.2452010713061508,81.39,2.5913181483745573,65.91,0.030865828381745543,66.15,94.626
126,1.214587825597549,81.72,2.578663855791092,66.51,0.03014260546826098,66.15,94.626
127,1.2067765812484585,81.886,2.473531299829483,66.62,0.02942428206974458,66.15,94.626
128,1.2161153086594172,81.928,2.485352635383606,67.02,0.028711035421746387,66.15,94.626
129,1.2005920361499398,82.006,2.5397334039211272,66.51,0.02800304150720426,66.15,94.626
130,1.1786885675118894,82.398,2.4533504456281663,66.92,0.02730047501302268,66.15,94.626
131,1.1799089476770284,82.43,2.467774674296379,67.1,0.026603509286971357,66.15,94.626
132,1.1673517704618221,82.378,2.5497842907905577,66.32,0.025912316294914244,66.15,94.626
133,1.1396640301967154,82.854,2.4720602363348005,66.85,0.025227066578379632,66.15,94.626
134,1.1364965146901655,82.91,2.512266057729721,67.17,0.024547929212481445,66.15,94.626
135,1.1383422053590113,82.916,2.5219479858875276,66.64,0.02387507176420257,66.15,94.626
136,1.1223562885912097,83.244,2.4394187688827516,67.33,0.023208660251050166,66.15,94.626
137,1.1059013599035692,83.402,2.4055675327777863,67.14,0.022548859100093414,66.15,94.626
138,1.1037257310687278,83.412,2.499075409770012,67.02,0.021895831107393474,66.15,94.626
139,1.082153715953535,83.688,2.4479151129722596,67.48,0.02124973739783608,66.15,94.626
140,inf,83.766,2.503284192085266,66.82,0.02061073738537636,66.15,94.626
141,1.065003580584818,83.888,2.477232372760773,67.21,0.019978988733705814,66.15,94.626
142,1.0519933481605686,84.018,2.378949409723282,68.23,0.01935464731735118,66.15,94.626
143,1.040437567903071,84.142,2.4211324632167814,67.57,0.018737867183214747,66.15,94.626
144,1.0432660710446688,84.222,2.4292281746864317,67.6,0.01812880051256552,66.15,94.626
145,1.0234505768333162,84.586,2.38003591299057,67.49,0.017527597583490827,66.15,94.626
146,1.0125319860419448,84.588,2.4070575535297394,67.25,0.01693440673381742,66.15,94.626
147,1.0137415084303643,84.486,2.3714027285575865,68.01,0.016349374324511334,66.15,94.626
148,1.0028478442406168,84.784,2.3534800082445146,67.7,0.01577264470356557,66.15,94.626
149,0.9859541067663504,85.186,2.3487730801105497,67.72,0.01520436017038429,66.15,94.626
150,0.9817343813424207,85.084,2.3426967054605483,67.9,0.014644660940672632,66.15,94.626
151,0.9741615373261121,85.25,2.3964293360710145,67.74,0.01409368511184057,66.15,94.626
152,0.9645801393353209,85.474,2.321057504415512,67.97,0.013551568628929438,66.15,94.626
153,0.9620231122386699,85.296,2.357032832503319,67.92,0.013018445251069516,66.15,94.626
154,0.9479430165826058,85.458,2.3668762743473053,68.07,0.012494446518477026,66.15,94.626
155,0.9466882408881674,85.634,2.367204323410988,68.38,0.011979701719998459,66.15,94.626
156,0.931766220501491,85.826,2.3255613893270493,68.25,0.011474337861210548,66.15,94.626
157,0.9258234765456648,85.922,2.303026419878006,68.35,0.010978479633083526,66.15,94.626
158,0.9261623721341697,86.084,2.362555667757988,67.95,0.010492249381215483,66.15,94.626
159,0.9137595140812348,86.108,2.2977419078350065,68.59,0.010015767075645474,66.15,94.626
160,0.895075112581253,86.224,2.344570776820183,68.24,0.009549150281252637,66.15,94.626
161,0.8999038505919126,86.544,2.373418632149696,68.23,0.00909251412874884,66.15,94.626
162,0.8969944885798863,86.336,2.295509570837021,68.64,0.008645971286271918,66.15,94.626
163,0.8851648280206992,86.492,2.3262886077165605,68.54,0.008209631931586501,66.15,94.626
164,0.8641957011149854,86.682,2.3397423952817915,68.44,0.0077836037248992605,66.15,94.626
165,0.8717368138687951,86.712,2.314352023601532,68.56,0.0073679917822954055,66.15,94.626
166,0.8653856114465364,86.78,2.3059844106435774,68.74,0.006962898649802815,66.15,94.626
167,0.8570492933599316,86.862,2.3206734716892243,68.4,0.006568424278090438,66.15,94.626
168,0.8547874591788467,87.016,2.324320596456528,68.62,0.006184665997806824,66.15,94.626
169,0.8544501011468926,87.134,2.3113075524568556,68.57,0.00581171849556533,66.15,94.626
170,0.8450389318928426,87.1,2.306911990046501,68.43,0.0054496737905816136,66.15,94.626
171,0.8500648727830575,87.008,2.2991919040679933,68.37,0.005098621211969226,66.15,94.626
172,0.8442393328462329,87.29,2.285791775584221,68.42,0.004758647376699035,66.15,94.626
173,0.8288689197934404,87.354,2.2929153829813003,68.53,0.00442983616822775,66.15,94.626
174,0.8234475711170508,87.436,2.3171636193990706,68.4,0.004112268715800957,66.15,94.626
175,0.8172946882491209,87.498,2.2789257407188415,68.47,0.003806023374435677,66.15,94.626
176,0.8147623332179322,87.688,2.3004054188728333,68.68,0.003511175705587435,66.15,94.626
177,0.8120554865014796,87.704,2.27374481856823,68.54,0.0032277984585066333,66.15,94.626
178,0.8083425738981792,87.726,2.3144441336393355,68.39,0.002955961552288729,66.15,94.626
179,0.8150561138683435,87.686,2.259290835261345,68.56,0.0026957320586227366,66.15,94.626
180,0.8086258361534197,87.678,2.3090731114149095,68.55,0.002447174185242325,66.15,94.626
181,0.8092636292686268,87.654,2.2837906539440156,68.59,0.0022103492600834954,66.15,94.626
182,0.7994495286625258,87.924,2.307206776738167,68.43,0.0019853157161528537,66.15,94.626
183,0.7923009383435152,87.894,2.27900330722332,68.52,0.001772129077110103,66.15,94.626
184,0.7951808279874374,87.746,2.257251504063606,68.48,0.0015708419435684529,66.15,94.626
185,0.7906600081798981,87.956,2.283897948265076,68.45,0.0013815039801161732,66.15,94.626
186,0.7891951616929502,87.822,2.2331232607364653,68.64,0.0012041619030626347,66.15,94.626
187,0.7889682781331393,87.996,2.258147123456001,68.52,0.0010388594689117077,66.15,94.626
188,0.7870213757364117,87.958,2.279480427503586,68.5,0.0008856374635655645,66.15,94.626
189,0.7872930308993982,87.996,2.2779089361429214,68.62,0.000744533692261307,66.15,94.626
190,0.7844007185527256,88.128,2.288370516896248,68.33,0.0006155829702431174,66.15,94.626
191,0.7827768006495067,88.066,2.273581340909004,68.57,0.0004988171141721235,66.15,94.626
192,0.7717246565283561,88.22,2.2364289075136186,68.35,0.00039426493427611206,66.15,94.626
193,0.7838938014239681,88.07,2.2573017925024033,68.41,0.00030195222724102046,66.15,94.626
194,0.7727662860130777,88.31,2.2724637925624847,68.59,0.00022190176984600036,66.15,94.626
195,0.7675590843570476,88.13,2.267722088098526,68.47,0.00015413331334360192,66.15,94.626
196,0.7714568099805287,88.134,2.2703578889369966,68.43,9.866357858642213e-05,66.15,94.626
197,0.7792103305763128,88.188,2.2622361809015272,68.37,5.5506251901504864e-05,66.15,94.626
198,0.7811906933784485,88.252,2.2728538423776627,68.53,2.4671981713420017e-05,66.15,94.626
199,0.7726843764587324,88.16,2.2701766729354858,68.49,6.168375916970619e-06,66.15,94.626
200,0.788729262595274,88.18,2.3010933816432955,68.55,0.0,66.15,94.626
