epoch,train_loss,train_acc,test_loss,test_acc,lr
1,4.12445298384647,6.736,3.8414640545845034,10.08,0.09999383162408304
2,3.6325630752407774,13.188,3.568128353357315,14.67,0.09997532801828658
3,3.2762652939679673,19.292,3.166761523485184,22.74,0.09994449374809851
4,2.8972101552145824,25.958,2.812875497341156,27.99,0.09990133642141359
5,2.6044675391547534,31.874,3.356842261552811,22.39,0.09984586668665642
6,2.4139784039283287,35.54,2.5027576267719267,34.48,0.09977809823015402
7,2.2326210147264054,39.668,2.815360260009766,32.55,0.09969804777275901
8,2.111394027057959,42.452,2.6128793179988863,36.11,0.09960573506572391
9,2.001512371763891,45.138,2.5140164732933044,38.47,0.09950118288582789
10,1.923934477932599,46.92,2.458352208137512,38.74,0.09938441702975691
11,1.8420164858808323,48.69,2.0799140304327013,44.11,0.09925546630773871
12,1.7754088962564663,50.516,2.431210434436798,40.8,0.09911436253643445
13,1.7158806257101955,51.576,2.2120955020189284,43.58,0.0989611405310883
14,1.6603990221510128,53.138,2.125922730565071,46.95,0.09879583809693739
15,1.6244034219761283,54.09,2.247509813308716,43.81,0.09861849601988384
16,1.580441110596365,55.262,1.7996134459972382,50.91,0.09842915805643157
17,1.5474548546635374,56.046,2.2005831718444826,45.51,0.09822787092288993
18,1.5099967730288604,57.11,1.883759570121765,49.4,0.09801468428384717
19,1.4829775119314388,57.542,1.7563593506813049,53.32,0.09778965073991652
20,1.4442195454422309,58.688,2.239778700470924,43.4,0.0975528258147577
21,1.4241873111043657,59.176,1.8326785296201706,50.83,0.09730426794137728
22,1.3995420391462288,59.828,1.7456890761852264,52.93,0.09704403844771128
23,1.3803383081543201,60.108,1.8082430362701416,52.43,0.09677220154149338
24,1.3526455054477768,60.742,1.7978700309991837,52.39,0.09648882429441258
25,1.3318463357127444,61.474,1.775655135512352,53.02,0.09619397662556435
26,1.3039149988670737,61.932,1.825217965245247,52.6,0.09588773128419906
27,1.2958341478085031,62.426,2.01120767891407,49.34,0.09557016383177226
28,1.2725965091768576,62.82,1.8497299611568452,51.24,0.09524135262330098
29,1.2581027162318328,63.376,1.804309967160225,52.88,0.09490137878803079
30,1.2394437826409632,63.696,1.8744401037693024,51.36,0.0945503262094184
31,1.2312162156615938,63.906,1.707921788096428,54.89,0.0941882815044347
32,1.2121821234420853,64.656,1.791531816124916,52.98,0.09381533400219319
33,1.2010938090329268,64.632,1.7913081407546998,53.5,0.09343157572190958
34,1.1996746455528298,64.946,1.7254724562168122,55.28,0.0930371013501972
35,1.172799754811793,65.67,2.006590190529823,49.8,0.09263200821770463
36,1.1644272594427576,65.678,1.6998303040862084,56.03,0.09221639627510078
37,1.1461781512717812,66.09,1.777740302681923,54.07,0.09179036806841355
38,1.1349304461357546,66.656,1.7050085455179214,54.97,0.09135402871372812
39,1.119664683633921,67.136,1.6974433213472366,55.12,0.0909074858712512
40,1.1184573866883103,67.148,1.914438045024872,51.18,0.09045084971874741
41,1.1110888117430162,67.046,1.8263501942157745,53.84,0.08998423292435458
42,1.0987412388227424,67.538,1.6575918316841125,56.4,0.08950775061878455
43,1.083235695654032,67.882,1.720317804813385,55.51,0.08902152036691653
44,1.0751181655392354,68.088,1.6117748677730561,57.15,0.08852566213878951
45,1.0683357554430863,68.172,1.7641380310058594,55.2,0.0880202982800016
46,1.0595340941633498,68.218,1.7267748087644577,55.86,0.08750555348152303
47,1.0468067399093084,68.88,1.711614453792572,56.36,0.08698155474893052
48,1.045467431447944,68.75,1.7459611147642136,56.11,0.08644843137107061
49,1.0289888959758136,69.304,1.9020211458206178,53.83,0.08590631488815947
50,1.019698185276012,69.388,1.78305741250515,55.69,0.0853553390593274
51,1.0211711060635897,69.332,1.6473000556230546,57.12,0.08479563982961574
52,1.002828212416902,70.058,1.6994496971368789,58.38,0.08422735529643446
53,0.9967743404665772,70.254,1.7123232573270797,56.63,0.08365062567548869
54,0.9904878270261142,70.034,1.7620304644107818,55.79,0.08306559326618261
55,0.9755346169885324,70.502,1.7440020173788071,56.43,0.0824724024165092
56,0.9720093422398275,70.734,1.6840149074792863,56.99,0.0818711994874345
57,0.9787412900097516,70.546,1.744913536310196,56.36,0.08126213281678528
58,0.9649438931017505,70.746,1.8196710884571075,56.01,0.08064535268264884
59,0.9538720651548735,71.41,1.5924466133117676,57.54,0.08002101126629421
60,0.9476290232672984,71.504,1.805959129333496,56.49,0.07938926261462367
