epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.6936038805513967,35.848,1.4937372922897338,44.89,0.09999383162408304
2,1.2114654335440422,56.09,1.1873817950487138,57.16,0.09997532801828658
3,0.9940957892305997,64.206,1.1457758486270904,60.86,0.09994449374809851
4,0.877146920075222,68.788,0.9718744233250618,66.7,0.09990133642141359
5,0.7847403385201279,72.252,0.8856726169586182,69.92,0.09984586668665642
6,0.7001242303118413,75.368,1.13426975607872,65.77,0.09977809823015402
7,0.6419688133256776,77.286,0.9364109471440315,68.78,0.09969804777275901
8,0.5930745712652499,79.404,1.2119467005133628,64.47,0.09960573506572391
9,0.5578334412100364,80.684,0.7481216445565224,76.35,0.09950118288582789
10,0.52864087129734,81.704,0.7482689522206784,75.94,0.09938441702975691
11,0.5024395533362214,82.602,0.812476922571659,74.56,0.09925546630773871
12,0.4814527191373767,83.192,0.8102075040340424,74.68,0.09911436253643445
13,0.4625388996637597,83.93,0.6951101288199425,77.86,0.0989611405310883
14,0.44279824045239663,84.72,0.6867449291050434,76.84,0.09879583809693739
15,0.43183522184892575,85.036,0.8380152761936188,75.51,0.09861849601988384
16,0.417731230964466,85.444,0.6782979063689709,78.86,0.09842915805643157
17,0.40376289097630247,86.014,0.5891793638467788,81.39,0.09822787092288993
18,0.387566295813541,86.668,0.5971268747001887,80.84,0.09801468428384717
19,0.38091064198892943,86.836,0.5310172356665135,82.97,0.09778965073991652
20,0.3708924655707515,87.192,0.5564769513905048,82.02,0.0975528258147577
21,0.3570290021598339,87.704,0.5721778988838195,82.24,0.09730426794137728
22,0.3529511655927921,87.722,0.5364505469799041,82.41,0.09704403844771128
23,0.34624827341461667,88.022,0.5377974905073643,82.58,0.09677220154149338
24,0.34138050082386756,88.15,0.4654978856444359,84.49,0.09648882429441258
25,0.33473934947836154,88.314,0.5200069807469845,83.04,0.09619397662556435
26,0.3274417873091844,88.564,0.5780921280384064,81.99,0.09588773128419906
27,0.31865376469736195,88.944,0.4793600931763649,84.51,0.09557016383177226
28,0.3107041911203034,89.282,0.47857379298657177,83.95,0.09524135262330098
29,0.3064021551031239,89.214,0.5190853111445903,82.67,0.09490137878803079
30,0.3002116842081352,89.44,0.5716756179928779,82.39,0.0945503262094184
31,0.29803074949554037,89.56,0.5042127020657062,83.51,0.0941882815044347
32,0.29509124000157627,89.772,0.5417594134807586,83.23,0.09381533400219319
33,0.2901179596629678,89.984,0.49141464456915857,84.51,0.09343157572190958
34,0.2795474020650192,90.19,0.5626063153147698,83.31,0.0930371013501972
35,0.27748228875654085,90.302,0.5373434580862522,82.84,0.09263200821770463
36,0.2776621457721506,90.352,0.49758180379867556,84.53,0.09221639627510078
37,0.26990158589822905,90.48,0.5273007087409496,83.05,0.09179036806841355
38,0.2630899253548408,90.872,0.4582638718187809,86.2,0.09135402871372812
39,0.26581570756982786,90.636,0.5941687442362309,82.61,0.0909074858712512
40,0.2630898302458987,90.762,0.478784104436636,85.22,0.09045084971874741
41,0.2569165324070016,90.944,0.4603461280465126,85.43,0.08998423292435458
42,0.2517153143274541,91.182,0.5875894740223885,82.01,0.08950775061878455
43,0.25216259381600786,91.192,0.4383642215281725,85.83,0.08902152036691653
44,0.24496411220455655,91.406,0.4665683228522539,86.08,0.08852566213878951
45,0.2411631202819396,91.628,0.47462851032614706,85.21,0.0880202982800016
46,0.23687698532428061,91.626,0.430887495726347,86.73,0.08750555348152303
47,0.2356817594596318,91.626,0.5959946401417255,82.15,0.08698155474893052
48,0.2365898246667823,91.704,0.465986143425107,85.81,0.08644843137107061
49,0.22562082263888145,92.098,0.4333800982683897,86.79,0.08590631488815947
50,0.2267138916162812,92.1,0.4402305167168379,86.36,0.0853553390593274
51,0.22272729919273027,92.206,0.42039780616760253,86.7,0.08479563982961574
52,0.21987146256985712,92.212,0.47270713597536085,85.3,0.08422735529643446
53,0.21559546192233658,92.36,0.4278414998203516,86.5,0.08365062567548869
54,0.2221597582101822,92.05,0.4234483793377876,86.6,0.08306559326618261
