epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.7083126574146503,35.296,1.6371609181165696,40.64,0.09999383162408304
2,1.2206985695021493,55.642,1.5048293486237525,50.86,0.09997532801828658
3,0.9896844041590788,64.31,1.5706016093492507,50.03,0.09994449374809851
4,0.8615524057222872,69.414,1.0388734355568885,65.22,0.09990133642141359
5,0.7587712349332109,73.142,1.1420534007251262,63.68,0.09984586668665642
6,0.675593194000575,76.238,0.8866797849535942,69.98,0.09977809823015402
7,0.6256408825212595,78.348,0.8587790101766586,72.51,0.09969804777275901
8,0.580805205721028,79.68,0.8099506437778473,75.55,0.09960573506572391
9,0.5477252281746086,81.0,0.7998011529445648,73.92,0.09950118288582789
10,0.5243884997100247,81.738,0.7220912486314773,75.93,0.09938441702975691
11,0.4877247562517925,83.19,0.6254167228937149,78.88,0.09925546630773871
12,0.4784983398050678,83.406,0.7539699167013169,77.3,0.09911436253643445
13,0.45185039314080255,84.25,0.6449225723743439,77.9,0.0989611405310883
14,0.4396674439919238,84.658,0.7596882238984108,76.56,0.09879583809693739
15,0.422815529819654,85.366,0.6644694656133652,78.7,0.09861849601988384
16,0.4118595977826994,85.822,0.5081713825464249,82.29,0.09842915805643157
17,0.4034879461539035,86.034,0.5673061065375805,80.54,0.09822787092288993
18,0.38808149616329035,86.54,0.49316306263208387,83.31,0.09801468428384717
19,0.378060303704471,87.03,0.550067363679409,81.79,0.09778965073991652
20,0.3737935302208881,87.108,0.5020346440374851,83.43,0.0975528258147577
21,0.3547386850933639,87.744,0.5607773557305336,82.58,0.09730426794137728
22,0.3521577706750558,87.76,0.5123802199959755,84.09,0.09704403844771128
23,0.3473024562913544,87.806,0.5232769303023815,82.5,0.09677220154149338
24,0.3349742864315607,88.326,0.5630219057202339,82.92,0.09648882429441258
25,0.3296980391047439,88.59,0.5668569914996624,81.9,0.09619397662556435
26,0.3257666208914348,88.716,0.5094241134822368,83.62,0.09588773128419906
27,0.3200846065063866,88.866,0.4267247036099434,85.88,0.09557016383177226
28,0.3132624243747215,89.024,0.49305185601115226,83.69,0.09524135262330098
29,0.3061509687377482,89.39,0.48381271585822105,84.07,0.09490137878803079
30,0.3097373656928539,89.178,0.4602684900164604,85.22,0.0945503262094184
31,0.29671199330869985,89.586,0.4849301092326641,85.17,0.0941882815044347
32,0.2976154916900761,89.738,0.4364293791353703,86.43,0.09381533400219319
33,0.28191324140952556,90.38,0.46052381694316863,84.94,0.09343157572190958
34,0.2867822566506814,90.06,0.5315970249474049,83.91,0.0930371013501972
35,0.2785829975440794,90.246,0.4775368422269821,84.94,0.09263200821770463
36,0.2813031145808648,90.174,0.4902125380933285,83.96,0.09221639627510078
37,0.27631138523622434,90.294,0.4484142534434795,85.92,0.09179036806841355
38,0.26783398979780626,90.72,0.48866932541131974,85.05,0.09135402871372812
39,0.25888896170927556,90.834,0.5012067429721355,85.18,0.0909074858712512
40,0.26271427795290947,90.76,0.44029536470770836,86.17,0.09045084971874741
41,0.255746704051081,90.996,0.5186869338154793,83.78,0.08998423292435458
42,0.2530049849681708,91.208,0.40960479751229284,86.73,0.08950775061878455
43,0.24934178119411274,91.254,0.45761974826455115,86.47,0.08902152036691653
44,0.24442848555591642,91.574,0.45313641503453256,84.58,0.08852566213878951
45,0.23805666836548825,91.608,0.41973219588398936,86.47,0.0880202982800016
46,0.24008532940429084,91.484,0.553184361755848,83.25,0.08750555348152303
47,0.23526477000238943,91.696,0.5127755723893642,84.62,0.08698155474893052
48,0.23478212146734706,91.754,0.47376031428575516,85.52,0.08644843137107061
49,0.23525361093331357,91.658,0.46315729692578317,86.13,0.08590631488815947
50,0.2280461186048936,91.968,0.49342327304184436,85.0,0.0853553390593274
51,0.22856832158808804,91.936,0.5526364222168922,84.29,0.08479563982961574
52,0.223790314580713,92.056,0.44094336628913877,86.0,0.08422735529643446
53,0.21784250483829148,92.366,0.4682764284312725,85.53,0.08365062567548869
54,0.21600196913492922,92.41,0.5758298724889755,83.89,0.08306559326618261
55,0.21518169294054412,92.508,0.45863234214484694,86.53,0.0824724024165092
56,0.21029636069980204,92.532,0.4662113212049007,86.1,0.0818711994874345
57,0.20784752770346038,92.65,0.42744437530636786,86.33,0.08126213281678528
58,0.19988590486499727,93.016,0.5443561375141144,84.72,0.08064535268264884
59,0.20498875984731985,92.822,0.42643306627869604,86.66,0.08002101126629421
60,0.20086553483745273,92.878,0.43552136793732643,87.17,0.07938926261462367
61,0.20127177021789308,92.848,0.469879774749279,85.7,0.07875026260216395
62,0.1960714886307108,93.106,0.401404195278883,87.37,0.07810416889260656
63,0.19695898894296618,93.044,0.3957671333104372,87.65,0.07745114089990661
64,0.1933007421998345,93.1,0.47027995958924296,86.29,0.07679133974894985
65,0.18846463925224177,93.302,0.3726632408797741,88.24,0.07612492823579746
66,0.18501428431090045,93.452,0.46396511048078537,86.42,0.07545207078751859
67,0.18854038679630172,93.258,0.4191049199551344,87.34,0.0747729334216204
68,0.17949993482657842,93.758,0.4547859519720078,87.04,0.07408768370508578
69,0.1844698398240975,93.372,0.4223962850868702,87.45,0.0733964907130287
70,0.1844087335832265,93.466,0.5429526679217815,84.48,0.07269952498697736
71,0.17444202144231116,93.822,0.4783030070364475,85.87,0.07199695849279578
72,0.1726198887870628,93.858,0.4585469964891672,87.13,0.07128896457825366
73,0.1692463067189163,93.974,0.4285022884607315,87.5,0.07057571793025548
74,0.1697693010982202,93.888,0.43768522292375567,87.59,0.06985739453173906
75,0.16667844355106354,94.158,0.44228142946958543,86.52,0.06913417161825453
76,0.17079753827835834,93.988,0.6257833614945412,83.21,0.06840622763423394
77,0.15991825827074294,94.312,0.4108706511557102,86.83,0.0676737421889629
78,0.159370572021117,94.284,0.5634132236242294,84.03,0.06693689601226462
79,0.1626051662071627,94.246,0.4054119002074003,88.55,0.06619587090990751
80,0.15835036972195518,94.36,0.46833696886897086,87.13,0.06545084971874741
81,0.15409028457895835,94.62,0.3876054085791111,88.56,0.06470201626161524
