epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.7005161576125087,35.586,1.3920837819576264,48.1,0.09999383162408304
2,1.1914743851034009,56.49,1.1031177997589112,60.85,0.09997532801828658
3,0.9650486671194738,65.226,0.9764325007796287,64.65,0.09994449374809851
4,0.8440720432875107,69.986,0.8795044600963593,70.55,0.09990133642141359
5,0.7380824970955752,74.008,0.8625817462801934,70.97,0.09984586668665642
6,0.6635702842352341,76.942,0.8676980644464493,70.82,0.09977809823015402
7,0.6181855081599585,78.702,1.0053408190608024,68.5,0.09969804777275901
8,0.5708108428789644,80.176,0.7449552163481712,75.6,0.09960573506572391
9,0.5409336643559592,81.318,0.7810803070664406,75.49,0.09950118288582789
10,0.5203194589335092,82.146,0.7265897557139397,76.33,0.09938441702975691
11,0.4896932823621497,83.116,0.598494540899992,79.96,0.09925546630773871
12,0.4732729961373368,83.562,0.7011632367968559,76.83,0.09911436253643445
13,0.4545783587560362,84.27,0.6236046411097049,80.01,0.0989611405310883
14,0.44321972040497526,84.59,0.5670842885971069,81.03,0.09879583809693739
15,0.42324279720077707,85.368,0.5885159701108933,80.4,0.09861849601988384
16,0.4096310182037402,85.768,0.5587043814361096,82.48,0.09842915805643157
17,0.39629455473350017,86.202,0.5858737483620644,81.55,0.09822787092288993
18,0.38971660240572326,86.412,0.5328491441905499,82.82,0.09801468428384717
19,0.3734905159443009,87.22,0.4992720246315002,83.88,0.09778965073991652
20,0.3701919502749735,87.226,0.4406014159321785,85.15,0.0975528258147577
21,0.35925103245036943,87.47,0.6896596752107144,78.55,0.09730426794137728
22,0.3473414121841898,87.882,0.47001361921429635,84.97,0.09704403844771128
23,0.3425253788579483,87.912,0.4995734624564648,84.39,0.09677220154149338
24,0.3362301049792037,88.276,0.565368877351284,81.73,0.09648882429441258
25,0.3280204624241712,88.512,0.663098992407322,79.89,0.09619397662556435
26,0.3249370543172165,88.556,0.5156486563384532,83.68,0.09588773128419906
27,0.3126544687820941,89.106,0.5110764302313328,83.61,0.09557016383177226
28,0.3079049326479435,89.234,0.5543414853513241,82.59,0.09524135262330098
29,0.30996436732155935,89.116,0.4975504923611879,84.44,0.09490137878803079
30,0.2956653278397054,89.678,0.6456692583858967,80.53,0.0945503262094184
31,0.2912697521399479,89.774,0.4380583200603724,85.44,0.0941882815044347
32,0.28766013347372715,89.862,0.4276740588247776,86.27,0.09381533400219319
33,0.28423526814701605,89.908,0.47359100729227066,85.12,0.09343157572190958
34,0.28442217424816013,90.048,0.5536546818912029,82.85,0.0930371013501972
35,0.2708910693015371,90.522,0.5087410606443882,83.79,0.09263200821770463
36,0.2724966051779231,90.45,0.45302614867687224,85.56,0.09221639627510078
37,0.26403993900333134,90.776,0.5573643788695335,83.22,0.09179036806841355
38,0.2642351756138461,90.676,0.5579431347548962,81.94,0.09135402871372812
39,0.2560780234634876,90.932,0.4998880781233311,84.73,0.0909074858712512
40,0.2539483951974888,91.142,0.47880437672138215,85.02,0.09045084971874741
41,0.24726354961796682,91.314,0.4296159438788891,86.59,0.08998423292435458
42,0.250734951879297,91.262,0.5394910715520382,83.68,0.08950775061878455
43,0.248175211022703,91.368,0.5749593853950501,84.0,0.08902152036691653
44,0.2380820152026658,91.632,0.46365466713905334,85.89,0.08852566213878951
45,0.24020443248505496,91.52,0.48762623146176337,85.46,0.0880202982800016
46,0.23163083226096873,91.81,0.5721023432910443,83.83,0.08750555348152303
47,0.23349866111363685,91.766,0.5640406452119351,83.09,0.08698155474893052
48,0.22884283815415538,91.898,0.536162119358778,84.66,0.08644843137107061
49,0.22697298160316992,92.032,0.5095863170921803,84.01,0.08590631488815947
50,0.2213063652494124,92.208,0.4871256060898304,85.36,0.0853553390593274
51,0.22214566353632478,92.164,0.48506032302975655,85.79,0.08479563982961574
52,0.22720528196315376,91.912,0.48618584834039213,84.92,0.08422735529643446
53,0.22291835154197653,92.126,0.5276259019970894,84.95,0.08365062567548869
54,0.2089275510943666,92.714,0.44652046263217926,86.5,0.08306559326618261
55,0.20835921369797114,92.698,0.5755298882722855,83.78,0.0824724024165092
56,0.20826568154199998,92.75,0.5272292368113994,85.12,0.0818711994874345
57,0.20532459891116134,92.864,0.42918119663372634,86.21,0.08126213281678528
58,0.20238375762591557,92.87,0.3849678970873356,87.92,0.08064535268264884
59,0.20025495580416552,92.974,0.7162649437785149,81.42,0.08002101126629421
60,0.20060621034734102,92.976,0.4346636079251766,87.21,0.07938926261462367
61,0.1995555980093017,93.138,0.4502665802836418,87.04,0.07875026260216395
62,0.19731532504820093,92.942,0.4692809201776981,86.76,0.07810416889260656
63,0.19429107253648797,93.104,0.42326177256181835,86.3,0.07745114089990661
64,0.1859674046994472,93.42,0.5053635030984879,85.8,0.07679133974894985
65,0.1896920826818262,93.272,0.3976803071796894,88.16,0.07612492823579746
66,0.1829040165306354,93.51,0.46700472459197045,86.83,0.07545207078751859
67,0.18446748604883953,93.398,0.4216309513896704,87.36,0.0747729334216204
68,0.18137655471812705,93.596,0.3996650233864784,88.0,0.07408768370508578
69,0.1786280770082863,93.7,0.46032484620809555,86.82,0.0733964907130287
70,0.17769513780973395,93.812,0.43207957223057747,87.31,0.07269952498697736
71,0.17415775807232273,93.764,0.395143224298954,88.61,0.07199695849279578
72,0.17499540597960658,93.7,0.4536398507654667,87.0,0.07128896457825366
73,0.17099611894512662,93.892,0.528091698884964,85.53,0.07057571793025548
74,0.1661567554942199,94.108,0.46108188927173616,86.84,0.06985739453173906
75,0.16461126616566765,94.156,0.4373548835515976,87.19,0.06913417161825453
76,0.16744392547680406,94.056,0.49108078703284264,86.04,0.06840622763423394
77,0.1633458748003658,94.174,0.43800656236708163,87.36,0.0676737421889629
78,0.16447523897703814,94.118,0.4059740461409092,88.02,0.06693689601226462
79,0.1548107427031714,94.542,0.41803660318255426,87.91,0.06619587090990751
80,0.15907796240430705,94.48,0.47429737001657485,86.24,0.06545084971874741
81,0.15254649786012514,94.608,0.40145357362926004,88.47,0.06470201626161524
82,0.15216885039544836,94.606,0.47089446485042574,87.55,0.06394955530196152
83,0.15061178176226664,94.672,0.4393257662653923,87.49,0.06319365249826868
84,0.15092822194707636,94.658,0.43876003138720987,88.05,0.06243449435824277
85,0.1434934603012338,94.902,0.4424585685133934,87.58,0.06167226819279532
86,0.14819619162198233,94.684,0.42530050575733186,88.39,0.06090716206982718
87,0.14344273857316192,94.858,0.4041293442249298,88.46,0.06013936476782568
88,0.14134232908943478,94.944,0.43357162922620773,88.11,0.05936906572928629
89,0.1361819786988959,95.2,0.49230914264917375,86.8,0.05859645501397052
90,0.14141542251620973,94.938,0.42627476043999196,87.97,0.05782172325201159
91,0.13949081788257678,95.022,0.4484287664294243,87.57,0.057045061596879186
92,0.1319803458695509,95.352,0.392526625469327,88.85,0.056266661678215264
93,0.13132345064410142,95.256,0.4836010541766882,86.68,0.055486715554552306
94,0.13116076102062146,95.356,0.46305689848959447,87.16,0.05470541566592575
