epoch,train_loss,train_acc,test_loss,test_acc,lr,teacher_test_acc,teacher_train_acc
1,11.81099037248261,34.116,10.03247287273407,45.19,0.09999383162408304,92.83,99.988
2,8.02084686804791,52.626,7.9855277180671695,53.16,0.09997532801828658,92.83,99.988
3,5.979969370121858,62.328,7.278203105926513,56.81,0.09994449374809851,92.83,99.988
4,5.02883631842477,67.02,5.943070411682129,61.18,0.09990133642141359,92.83,99.988
5,4.3189865107439,70.554,4.205718511343003,68.94,0.09984586668665642,92.83,99.988
6,3.8181601531651554,73.208,3.8934595584869385,70.18,0.09977809823015402,92.83,99.988
7,3.328462250378667,75.758,3.7506142973899843,71.38,0.09969804777275901,92.83,99.988
8,3.0273033988719082,77.492,4.066731917858124,70.12,0.09960573506572391,92.83,99.988
9,2.7262019916456572,79.22,3.8380536317825316,70.67,0.09950118288582789,92.83,99.988
10,2.53479049886976,80.176,2.482991397380829,77.54,0.09938441702975691,92.83,99.988
11,2.329471603948243,81.712,6.45988700389862,60.34,0.09925546630773871,92.83,99.988
12,2.2305738573171654,82.256,2.180719655752182,78.96,0.09911436253643445,92.83,99.988
13,2.1169877149620833,82.84,2.3205485969781874,78.74,0.0989611405310883,92.83,99.988
14,2.0089775810436326,83.592,1.9513573080301285,80.15,0.09879583809693739,92.83,99.988
15,1.9214111846320483,84.046,3.4839477062225344,72.3,0.09861849601988384,92.83,99.988
16,1.8457649508301093,84.776,2.4589581817388533,78.01,0.09842915805643157,92.83,99.988
17,1.752252809247192,85.318,2.0668412178754805,79.82,0.09822787092288993,92.83,99.988
18,1.7297824335341552,85.59,2.3696231603622437,79.17,0.09801468428384717,92.83,99.988
19,1.7020805748749752,85.66,1.853109237551689,81.11,0.09778965073991652,92.83,99.988
20,1.6036283805662273,86.264,1.9113384693861009,80.69,0.0975528258147577,92.83,99.988
21,1.579506580926934,86.456,1.9931031167507172,80.23,0.09730426794137728,92.83,99.988
22,1.4980344097225033,87.058,1.7897923558950424,81.63,0.09704403844771128,92.83,99.988
23,1.4987402698215173,87.134,2.1204964995384215,79.63,0.09677220154149338,92.83,99.988
24,1.4373515452049217,87.516,1.9718665391206742,80.32,0.09648882429441258,92.83,99.988
25,1.4439527209924192,87.534,1.329148331284523,84.09,0.09619397662556435,92.83,99.988
26,1.394298784586848,87.934,1.5920457899570466,82.74,0.09588773128419906,92.83,99.988
27,1.3486794868902283,88.134,1.2176165550947189,84.77,0.09557016383177226,92.83,99.988
28,1.3384897830534954,88.254,1.893829846382141,81.12,0.09524135262330098,92.83,99.988
29,1.3010178153612175,88.562,1.150819332897663,85.27,0.09490137878803079,92.83,99.988
30,1.2817500124172287,88.7,1.03502077460289,86.1,0.0945503262094184,92.83,99.988
31,1.2527961302168515,88.78,1.2085944309830665,85.24,0.0941882815044347,92.83,99.988
32,1.2103459613055598,89.166,1.5363671451807022,83.41,0.09381533400219319,92.83,99.988
33,1.2169989481264232,89.03,1.2814673215150834,84.74,0.09343157572190958,92.83,99.988
34,1.19808343904359,89.206,1.0983149625360966,85.2,0.0930371013501972,92.83,99.988
35,1.1413121664402437,89.628,1.432904589176178,83.69,0.09263200821770463,92.83,99.988
36,1.148495297955007,89.618,1.421823288500309,83.97,0.09221639627510078,92.83,99.988
37,1.1240483780904693,89.804,1.1847349092364312,85.7,0.09179036806841355,92.83,99.988
38,1.1004360640535549,90.002,1.0594268247485161,86.4,0.09135402871372812,92.83,99.988
39,1.1158802877275311,89.864,1.355014680325985,84.68,0.0909074858712512,92.83,99.988
40,1.084885235647766,90.114,1.7514967769384384,82.22,0.09045084971874741,92.83,99.988
41,1.1091568974816068,89.862,1.4841158598661424,84.24,0.08998423292435458,92.83,99.988
42,1.0556895282803749,90.266,1.3097748801112175,84.57,0.08950775061878455,92.83,99.988
43,1.0658405411000154,90.328,1.2146176248788834,85.34,0.08902152036691653,92.83,99.988
44,1.048521442985048,90.392,1.2431174471974373,85.42,0.08852566213878951,92.83,99.988
45,1.0339276419610393,90.532,1.468961054086685,84.11,0.0880202982800016,92.83,99.988
46,1.016798872728737,90.81,1.3808757334947586,84.27,0.08750555348152303,92.83,99.988
47,0.9964814335107803,90.902,1.3670409142971038,84.96,0.08698155474893052,92.83,99.988
48,0.9591129632020483,91.164,1.1865304261446,85.55,0.08644843137107061,92.83,99.988
49,0.9747387103888453,90.968,1.0156958788633346,86.58,0.08590631488815947,92.83,99.988
50,0.9802476410963097,91.06,1.092285718768835,86.03,0.0853553390593274,92.83,99.988
51,0.9486223982304943,91.204,1.0418720677495004,86.88,0.08479563982961574,92.83,99.988
52,0.950256705132066,91.176,1.4533553093671798,84.59,0.08422735529643446,92.83,99.988
53,0.9267671549198578,91.532,1.4727968454360962,84.33,0.08365062567548869,92.83,99.988
54,0.9243384400496677,91.454,0.9587181627750396,87.62,0.08306559326618261,92.83,99.988
55,0.8880604380855754,91.724,1.0570795878767967,86.8,0.0824724024165092,92.83,99.988
56,0.8927404135465622,91.758,0.9710776045918464,87.29,0.0818711994874345,92.83,99.988
57,0.8864789641633326,91.808,0.9735390692949295,87.14,0.08126213281678528,92.83,99.988
58,0.8720015196167693,91.824,1.0774180043488741,86.26,0.08064535268264884,92.83,99.988
59,0.8601305895313924,92.008,1.0213752850890159,87.21,0.08002101126629421,92.83,99.988
60,0.8560634933564127,92.088,1.0103447705507278,87.33,0.07938926261462367,92.83,99.988
61,0.8666727615862476,91.97,1.2077093929052354,86.25,0.07875026260216395,92.83,99.988
62,0.832456246322515,92.272,0.7928077295422554,88.38,0.07810416889260656,92.83,99.988
63,0.8091925390216769,92.348,0.9298454284667969,87.5,0.07745114089990661,92.83,99.988
64,0.8083656807335056,92.418,1.045529119670391,86.8,0.07679133974894985,92.83,99.988
65,0.809341276026502,92.458,1.0684674188494683,86.52,0.07612492823579746,92.83,99.988
66,0.789858489772495,92.59,1.2456822082400323,85.78,0.07545207078751859,92.83,99.988
67,0.7812010493813729,92.578,1.029081830382347,86.68,0.0747729334216204,92.83,99.988
68,0.7701247971580953,92.74,1.001780804991722,87.73,0.07408768370508578,92.83,99.988
69,0.7839369988259004,92.672,0.9295046374201774,87.53,0.0733964907130287,92.83,99.988
70,0.7651690522931061,92.788,1.1533639848232269,86.32,0.07269952498697736,92.83,99.988
71,0.7535389179781992,92.866,0.8189538646489382,88.22,0.07199695849279578,92.83,99.988
72,0.7437695128729149,93.026,1.1396551176905632,86.12,0.07128896457825366,92.83,99.988
73,0.7515340485439008,92.864,1.1214429318904877,86.8,0.07057571793025548,92.83,99.988
74,0.7480491133672851,92.894,1.1297832369804381,87.05,0.06985739453173906,92.83,99.988
75,0.7665227645513962,92.784,1.0933352813124657,86.39,0.06913417161825453,92.83,99.988
76,0.6875067210319091,93.478,1.1012007474899292,86.69,0.06840622763423394,92.83,99.988
77,0.6794679157283842,93.476,1.0364225640892983,86.91,0.0676737421889629,92.83,99.988
78,0.6987186936395509,93.314,1.0446542516350745,87.3,0.06693689601226462,92.83,99.988
79,0.6929550427867441,93.452,2.1090133011341097,81.09,0.06619587090990751,92.83,99.988
80,0.6698693426287904,93.618,0.7443308316171169,88.92,0.06545084971874741,92.83,99.988
81,0.646282745563254,93.752,0.8495113298296928,88.86,0.06470201626161524,92.83,99.988
82,0.6397446476075114,93.94,0.9296185791492462,88.24,0.06394955530196152,92.83,99.988
83,0.6592842609602578,93.746,1.0692458160221576,87.42,0.06319365249826868,92.83,99.988
84,0.6490689811049676,93.798,0.9319673776626587,88.22,0.06243449435824277,92.83,99.988
85,0.6341610750069424,93.972,0.9803300604224205,87.95,0.06167226819279532,92.83,99.988
86,0.6247704019960092,94.046,1.218361485004425,86.86,0.06090716206982718,92.83,99.988
87,0.6665752992338064,93.716,0.7927651315927505,88.9,0.06013936476782568,92.83,99.988
88,0.6130836093608214,94.102,1.3355519279837609,85.65,0.05936906572928629,92.83,99.988
89,0.6120622878780171,94.156,0.9650539301335812,87.86,0.05859645501397052,92.83,99.988
90,0.5788604468107224,94.39,1.1145788803696632,86.64,0.05782172325201159,92.83,99.988
91,0.5932338975217878,94.376,0.8727690298110247,88.47,0.057045061596879186,92.83,99.988
92,0.5857461678738497,94.342,1.1308657750487328,87.25,0.056266661678215264,92.83,99.988
93,0.5568567686239068,94.724,0.9297232702374458,88.36,0.055486715554552306,92.83,99.988
94,0.5644925422206217,94.442,0.8169749915599823,89.28,0.05470541566592575,92.83,99.988
95,0.5400244297117603,94.792,0.9687350854277611,88.52,0.05392295478639229,92.83,99.988
96,0.5773480636428814,94.512,0.7560580216348172,89.37,0.05313952597646571,92.83,99.988
97,0.5507876045849859,94.608,0.8974831774830818,88.58,0.05235532253548216,92.83,99.988
98,0.5426174122460035,94.738,0.7639749243855476,89.28,0.051570537953906447,92.83,99.988
99,0.5064664908817836,95.06,0.9573938488960266,87.96,0.05078536586559106,92.83,99.988
100,0.5061717793649557,95.068,0.875561298429966,88.87,0.050000000000000024,92.83,99.988
101,0.5221031196415424,94.916,0.8900557115674019,88.72,0.049214634134409,92.83,99.988
102,0.5083165101859034,95.082,0.9961287394165993,88.0,0.04842946204609361,92.83,99.988
103,0.49423971407267514,95.248,0.8238368928432465,89.06,0.04764467746451789,92.83,99.988
104,0.48155323180313014,95.304,0.7780933983623981,89.41,0.046860474023534354,92.83,99.988
105,0.45538800050105366,95.584,1.188924139738083,86.5,0.04607704521360778,92.83,99.988
106,0.46365892218083754,95.464,0.8808212876319885,89.09,0.04529458433407431,92.83,99.988
107,0.451150254631529,95.574,0.9006276190280914,88.76,0.04451328444544776,92.83,99.988
108,0.42935746763737836,95.834,0.866684228181839,88.46,0.04373333832178482,92.83,99.988
109,0.43749338160363993,95.77,0.7974304027855397,89.4,0.0429549384031209,92.83,99.988
110,0.4303126519127768,95.722,0.8196976877748966,89.35,0.042178276747988484,92.83,99.988
111,0.40390798989303256,96.06,0.8836306095123291,88.65,0.04140354498602954,92.83,99.988
112,0.4043630198860655,96.082,0.7663237765431404,89.49,0.0406309342707138,92.83,99.988
113,0.39573872575954516,96.164,0.7972848452627659,89.76,0.03986063523217441,92.83,99.988
114,0.3823031515491252,96.3,0.7338973850011825,89.73,0.039092837930172916,92.83,99.988
115,0.37997109070420265,96.268,0.9258732005953789,88.97,0.03832773180720475,92.83,99.988
116,0.37132072308081754,96.332,0.784767709672451,89.48,0.037565505641757285,92.83,99.988
117,0.36986577845349605,96.366,0.8160754851996899,89.34,0.03680634750173138,92.83,99.988
118,0.3596527456324928,96.434,0.7400942027568818,90.04,0.036050444698038565,92.83,99.988
119,0.356853370383686,96.516,0.7922178268432617,90.01,0.03529798373838483,92.83,99.988
120,0.34639594194536305,96.578,0.7834614604711533,89.65,0.03454915028125267,92.83,99.988
121,0.3472034764685193,96.566,0.8449376106262207,89.31,0.03380412909009255,92.83,99.988
122,0.3284812249547365,96.716,0.7590567730367184,90.28,0.03306310398773545,92.83,99.988
123,0.3213281962944537,96.884,0.7650457611307502,89.95,0.03232625781103717,92.83,99.988
124,0.3057204255340051,97.014,0.7693129807710648,90.35,0.03159377236576613,92.83,99.988
125,0.30781167988874475,97.004,0.8058365195989609,89.74,0.030865828381745543,92.83,99.988
126,0.30178697224782436,97.082,0.6994063548743725,90.25,0.03014260546826098,92.83,99.988
127,0.29426803880808305,97.116,0.8405571319162846,89.45,0.02942428206974458,92.83,99.988
128,0.28816061231250667,97.204,0.7419194929301739,90.25,0.028711035421746387,92.83,99.988
129,0.27992498502135277,97.23,0.7208111405372619,90.6,0.02800304150720426,92.83,99.988
130,0.25603855066761677,97.5,0.763660940527916,90.14,0.02730047501302268,92.83,99.988
131,0.24965042841373658,97.662,0.7033336667343975,90.5,0.026603509286971357,92.83,99.988
132,0.2619262313356205,97.534,0.7264116749167442,90.13,0.025912316294914244,92.83,99.988
133,0.2394430183862545,97.66,0.7198357954621315,90.33,0.025227066578379632,92.83,99.988
134,0.2370389586276546,97.69,0.7708428278565407,90.33,0.024547929212481445,92.83,99.988
135,0.2441299883838819,97.62,0.7426256537437439,90.14,0.02387507176420257,92.83,99.988
136,0.22738779001698203,97.808,0.7542764291167259,90.23,0.023208660251050166,92.83,99.988
137,0.21632547144378936,97.874,0.6705906793475152,90.78,0.022548859100093414,92.83,99.988
138,0.2017125121260784,98.074,0.672638414427638,90.6,0.021895831107393474,92.83,99.988
139,0.1997944577311983,98.036,0.785649111866951,90.22,0.02124973739783608,92.83,99.988
140,0.19267582076088507,98.154,0.7889077804982663,90.18,0.02061073738537636,92.83,99.988
141,0.18537625290301382,98.246,0.6897667035460472,90.77,0.019978988733705814,92.83,99.988
142,0.1899268944386621,98.144,0.724645908176899,90.67,0.01935464731735118,92.83,99.988
143,0.182682032867962,98.254,0.6846633411943912,90.8,0.018737867183214747,92.83,99.988
144,0.17567414212591795,98.296,0.732762011885643,90.95,0.01812880051256552,92.83,99.988
145,0.16797334514558315,98.408,0.7095961917191744,90.84,0.017527597583490827,92.83,99.988
146,0.16110545934691112,98.514,0.6954900205135346,91.13,0.01693440673381742,92.83,99.988
147,0.14910545308447007,98.564,0.6787031151354312,91.05,0.016349374324511334,92.83,99.988
148,0.1467107150095458,98.662,0.6871545590460301,90.85,0.01577264470356557,92.83,99.988
149,0.14085871364199082,98.718,0.7357628889381885,90.77,0.01520436017038429,92.83,99.988
150,0.14419934183967356,98.658,0.6979403555393219,90.81,0.014644660940672632,92.83,99.988
151,0.12842401288145658,98.786,0.7453376673161983,90.88,0.01409368511184057,92.83,99.988
152,0.12168541166703312,98.968,0.7207409158349037,90.71,0.013551568628929438,92.83,99.988
153,0.1255030628597858,98.862,0.701957069337368,91.19,0.013018445251069516,92.83,99.988
154,0.1159652347999568,98.954,0.6933000870049,90.95,0.012494446518477026,92.83,99.988
155,0.11081430834851094,99.004,0.6778499506413936,91.0,0.011979701719998459,92.83,99.988
156,0.11428715200258457,98.95,0.6837924674153328,91.27,0.011474337861210548,92.83,99.988
157,0.10642353131682897,99.078,0.6740048095583916,91.24,0.010978479633083526,92.83,99.988
158,0.1024240658105332,99.098,0.6747620508074761,91.23,0.010492249381215483,92.83,99.988
159,0.09938523672255022,99.15,0.6787854060530663,91.39,0.010015767075645474,92.83,99.988
160,0.09471614860302331,99.198,0.6849446594715118,91.35,0.009549150281252637,92.83,99.988
161,0.10045581036342346,99.112,0.6704224124550819,91.17,0.00909251412874884,92.83,99.988
162,0.09463182119272497,99.19,0.6843502834439278,91.29,0.008645971286271918,92.83,99.988
163,0.09268828847312502,99.23,0.6499881125986576,91.34,0.008209631931586501,92.83,99.988
164,0.084138476232789,99.322,0.6513279143720865,91.38,0.0077836037248992605,92.83,99.988
165,0.08664666966782236,99.284,0.6733452439308166,91.56,0.0073679917822954055,92.83,99.988
166,0.08159808251930743,99.332,0.6606500737369061,91.47,0.006962898649802815,92.83,99.988
167,0.0821130514163904,99.36,0.6585629521636293,91.44,0.006568424278090438,92.83,99.988
168,0.07731812031065323,99.396,0.683544771373272,91.45,0.006184665997806824,92.83,99.988
169,0.07532777346442548,99.368,0.6645104251801968,91.61,0.00581171849556533,92.83,99.988
170,0.07744540777817673,99.374,0.6669053733348846,91.49,0.0054496737905816136,92.83,99.988
171,0.07480436973083689,99.412,0.6612993448972702,91.54,0.005098621211969226,92.83,99.988
172,0.06952346604773585,99.466,0.6591606914997101,91.38,0.004758647376699035,92.83,99.988
173,0.06876024984925681,99.464,0.7038327038288117,91.5,0.00442983616822775,92.83,99.988
174,0.06793240703908461,99.508,0.6658921830356122,91.55,0.004112268715800957,92.83,99.988
175,0.07088441003056965,99.47,0.6838358670473099,91.42,0.003806023374435677,92.83,99.988
176,0.06594700450837916,99.518,0.6673692062497139,91.38,0.003511175705587435,92.83,99.988
177,0.06750239640930478,99.484,0.6842472471296788,91.5,0.0032277984585066333,92.83,99.988
178,0.0662148890693729,99.544,0.6550431422889232,91.61,0.002955961552288729,92.83,99.988
179,0.06685237155999152,99.538,0.6737380094826222,91.6,0.0026957320586227366,92.83,99.988
180,0.06233759344156299,99.56,0.6528492949903011,91.62,0.002447174185242325,92.83,99.988
181,0.061925807939272146,99.552,0.6634177044034004,91.51,0.0022103492600834954,92.83,99.988
182,0.059413906956585695,99.596,0.6525455832481384,91.51,0.0019853157161528537,92.83,99.988
183,0.06309444309516372,99.548,0.6570017620921135,91.74,0.001772129077110103,92.83,99.988
184,0.05989001527884785,99.568,0.6556098490953446,91.71,0.0015708419435684529,92.83,99.988
185,0.05978614577491369,99.584,0.662872014194727,91.71,0.0013815039801161732,92.83,99.988
186,0.05921040459212904,99.576,0.6564619235694409,91.58,0.0012041619030626347,92.83,99.988
187,0.05940277175027497,99.602,0.6617079965770245,91.61,0.0010388594689117077,92.83,99.988
188,0.058395884294366956,99.578,0.6639729529619217,91.64,0.0008856374635655645,92.83,99.988
189,0.05777919627440979,99.586,0.6520801864564418,91.7,0.000744533692261307,92.83,99.988
190,0.05701750734516857,99.588,0.6599477499723434,91.67,0.0006155829702431174,92.83,99.988
191,0.05620721050024945,99.618,0.6499499261379242,91.55,0.0004988171141721235,92.83,99.988
192,0.056929243310373655,99.616,0.6537496834993363,91.53,0.00039426493427611206,92.83,99.988
193,0.057874511148096344,99.61,0.6600014619529248,91.62,0.00030195222724102046,92.83,99.988
194,0.05560334883535243,99.636,0.6498689681291581,91.58,0.00022190176984600036,92.83,99.988
195,0.05530781132568206,99.634,0.6785432152450085,91.55,0.00015413331334360192,92.83,99.988
196,0.05648825316670902,99.618,0.6454271351452917,91.64,9.866357858642213e-05,92.83,99.988
197,0.05623785633004594,99.612,0.6436289623379707,91.62,5.5506251901504864e-05,92.83,99.988
198,0.056036092578528485,99.65,0.6542850002646446,91.57,2.4671981713420017e-05,92.83,99.988
199,0.0561875541390357,99.61,0.6516749784350395,91.54,6.168375916970619e-06,92.83,99.988
200,0.05520305574434448,99.666,0.6505115404725075,91.63,0.0,92.83,99.988
