epoch,train_loss,train_acc,test_loss,test_acc,lr,teacher_test_acc,teacher_train_acc
59,0.9812330603599548,91.732,1.3559153780341149,86.98,0.08002101126629421,91.05,99.944
60,1.0066570387202867,91.6,1.1646992564201355,87.48,0.07938926261462367,91.05,99.944
61,0.9519875365860608,92.0,2.0400390565395354,83.37,0.07875026260216395,91.05,99.944
62,0.987364127927897,91.836,1.567696562409401,85.88,0.07810416889260656,91.05,99.944
63,0.9594082227166818,91.862,1.9856569439172744,83.44,0.07745114089990661,91.05,99.944
64,0.9333238361441359,92.102,1.1219459936022758,88.21,0.07679133974894985,91.05,99.944
65,0.9338727024744968,92.116,1.6115586370229722,85.62,0.07612492823579746,91.05,99.944
66,0.9303961277616267,92.084,1.3714739993214606,86.68,0.07545207078751859,91.05,99.944
67,0.9011526842202459,92.354,1.4240602999925613,86.06,0.0747729334216204,91.05,99.944
68,0.9198707986851128,92.142,1.5269375830888747,85.99,0.07408768370508578,91.05,99.944
69,0.88702521397143,92.362,2.0735491335392,83.33,0.0733964907130287,91.05,99.944
70,0.8602572953214451,92.712,1.6416997998952865,85.26,0.07269952498697736,91.05,99.944
71,0.8694840470442966,92.518,1.4552147343754769,86.57,0.07199695849279578,91.05,99.944
72,0.8463172523342833,92.792,1.359107080101967,87.04,0.07128896457825366,91.05,99.944
73,inf,92.72,1.748235291428864,84.16,0.07057571793025548,91.05,99.944
74,0.8582760652109068,92.726,1.2822874620556832,87.25,0.06985739453173906,91.05,99.944
75,0.8378686650979276,92.788,1.2805710181593895,87.44,0.06913417161825453,91.05,99.944
76,0.8313789585111092,92.886,1.511211422085762,85.98,0.06840622763423394,91.05,99.944
77,0.8342954580272947,92.882,1.2966229408979415,87.1,0.0676737421889629,91.05,99.944
78,0.8063404032466363,93.084,1.235458493232727,87.67,0.06693689601226462,91.05,99.944
79,0.7701254888456694,93.388,inf,87.19,0.06619587090990751,91.05,99.944
80,0.7711012749647608,93.374,1.5276030726730823,86.48,0.06545084971874741,91.05,99.944
81,0.7791403524425565,93.358,1.0875926971435548,88.82,0.06470201626161524,91.05,99.944
82,0.7661733105778694,93.358,0.9940258366987109,88.91,0.06394955530196152,91.05,99.944
83,0.7497431608487148,93.666,1.316078570485115,87.25,0.06319365249826868,91.05,99.944
84,0.7594053413794966,93.462,1.1685392532497645,88.11,0.06243449435824277,91.05,99.944
85,0.7353840535696672,93.692,1.002911476790905,88.92,0.06167226819279532,91.05,99.944
86,0.7410795519850693,93.524,1.07963055819273,88.81,0.06090716206982718,91.05,99.944
87,0.7145315320516119,93.83,2.060609999299049,83.48,0.06013936476782568,91.05,99.944
88,0.698165125688728,94.022,1.1963831350207328,88.14,0.05936906572928629,91.05,99.944
89,0.6608153800575101,94.198,1.1357511848211288,88.77,0.05859645501397052,91.05,99.944
90,0.687795101227809,93.978,1.1984498247504234,88.27,0.05782172325201159,91.05,99.944
91,0.6635024573425857,94.25,1.3316313281655312,87.2,0.057045061596879186,91.05,99.944
92,0.675193018451029,94.168,1.0061192646622659,89.14,0.056266661678215264,91.05,99.944
93,0.6488171332344717,94.288,1.077262745797634,88.96,0.055486715554552306,91.05,99.944
94,0.6632370409004542,94.212,1.2542700484395026,88.05,0.05470541566592575,91.05,99.944
95,0.6544522817949859,94.348,1.1921798154711722,88.22,0.05392295478639229,91.05,99.944
96,0.6621552076266737,94.186,1.5619088932871819,86.36,0.05313952597646571,91.05,99.944
97,0.6133390400482683,94.632,1.1473089680075645,88.5,0.05235532253548216,91.05,99.944
98,0.6084317151381045,94.65,1.2041734799742698,88.06,0.051570537953906447,91.05,99.944
99,0.6014030011636871,94.764,1.4215964615345,87.3,0.05078536586559106,91.05,99.944
100,0.5905136803583223,94.876,1.0449191227555275,89.18,0.050000000000000024,91.05,99.944
101,0.5836846089484741,94.77,1.1516537085175513,88.31,0.049214634134409,91.05,99.944
102,0.543137896653949,95.1,1.1894197463989258,88.37,0.04842946204609361,91.05,99.944
103,0.5648835664044838,95.074,1.1051903143525124,89.23,0.04764467746451789,91.05,99.944
104,0.53979417765323,95.184,1.1519973933696748,88.69,0.046860474023534354,91.05,99.944
105,0.547785217512627,95.146,0.9979379445314407,89.49,0.04607704521360778,91.05,99.944
106,0.5659748476986982,95.116,1.5356184512376785,86.67,0.04529458433407431,91.05,99.944
107,0.5275139769121092,95.392,1.1497725484892727,88.63,0.04451328444544776,91.05,99.944
108,0.5098722308722078,95.496,0.971833510696888,89.8,0.04373333832178482,91.05,99.944
109,0.5218477373828694,95.426,1.1261434972286224,88.96,0.0429549384031209,91.05,99.944
110,0.5055948560487251,95.56,1.0697562158107758,89.79,0.042178276747988484,91.05,99.944
111,0.48614979185620133,95.706,1.0178267270326615,89.36,0.04140354498602954,91.05,99.944
112,0.4607653630783363,95.978,0.9893856003880501,89.81,0.0406309342707138,91.05,99.944
113,0.4668426653560327,95.84,1.01338998824358,89.74,0.03986063523217441,91.05,99.944
114,0.4706389531493187,95.78,1.1897523328661919,88.8,0.039092837930172916,91.05,99.944
115,0.45891841318534343,95.936,1.255206610262394,88.46,0.03832773180720475,91.05,99.944
116,0.4342473945675456,96.102,0.9974263655021787,89.89,0.037565505641757285,91.05,99.944
117,0.42767175492279386,96.252,1.0086378574371337,90.0,0.03680634750173138,91.05,99.944
118,0.45300978543807047,96.01,0.9892671152949333,89.93,0.036050444698038565,91.05,99.944
119,0.4344133616101985,96.166,1.0320231273770333,90.01,0.03529798373838483,91.05,99.944
120,0.40623364012156216,96.374,0.962093149125576,90.4,0.03454915028125267,91.05,99.944
121,0.3926582008752288,96.48,1.0550134658813477,89.27,0.03380412909009255,91.05,99.944
122,0.392299549616113,96.446,1.128138954937458,89.46,0.03306310398773545,91.05,99.944
123,0.38539571459500155,96.498,1.0215676628053187,89.89,0.03232625781103717,91.05,99.944
124,0.3758542100537796,96.654,1.06533175855875,89.96,0.03159377236576613,91.05,99.944
125,0.37332687914675594,96.732,0.9605408743023872,90.67,0.030865828381745543,91.05,99.944
126,0.36982185188300754,96.602,1.0697666466236115,89.88,0.03014260546826098,91.05,99.944
127,0.34194608344411365,96.984,0.9659720756113529,90.31,0.02942428206974458,91.05,99.944
128,0.3496146742634627,96.864,1.0022937953472137,90.19,0.028711035421746387,91.05,99.944
129,0.3246648188452331,97.12,0.972458966076374,90.28,0.02800304150720426,91.05,99.944
130,0.31739746611945485,97.154,0.9548775672912597,90.48,0.02730047501302268,91.05,99.944
131,0.30840171136114064,97.294,1.0090938066132367,89.99,0.026603509286971357,91.05,99.944
132,0.29551719246926356,97.366,1.055399154871702,89.78,0.025912316294914244,91.05,99.944
133,0.29240616768294453,97.434,1.0648830458521843,89.56,0.025227066578379632,91.05,99.944
134,0.2890902277158231,97.436,0.9484290197491646,90.75,0.024547929212481445,91.05,99.944
135,0.27080118789204527,97.572,0.9624863103032112,90.54,0.02387507176420257,91.05,99.944
136,0.2713811637035438,97.566,0.9684358894824981,90.93,0.023208660251050166,91.05,99.944
137,0.26144363035504914,97.586,0.9721028104424476,90.41,0.022548859100093414,91.05,99.944
138,0.25965660456948136,97.724,0.9612293526530266,90.38,0.021895831107393474,91.05,99.944
139,0.24676418707382922,97.858,0.9319407746195794,90.99,0.02124973739783608,91.05,99.944
140,0.22723609520768634,97.962,0.9457977399230003,90.62,0.02061073738537636,91.05,99.944
141,0.23024420713891788,97.944,1.0376409769058228,90.61,0.019978988733705814,91.05,99.944
142,0.22445542570583674,98.028,0.9235742524266243,90.94,0.01935464731735118,91.05,99.944
143,0.21935164711761232,98.132,0.935304120182991,91.0,0.018737867183214747,91.05,99.944
144,0.20791319615150594,98.164,0.9268960177898407,91.27,0.01812880051256552,91.05,99.944
145,0.20598329501036478,98.23,0.8902163192629814,91.13,0.017527597583490827,91.05,99.944
146,0.20404553725099078,98.194,0.931125459074974,91.18,0.01693440673381742,91.05,99.944
147,0.19360797054001264,98.326,0.9575500398874283,90.88,0.016349374324511334,91.05,99.944
148,0.1901802392296341,98.328,0.9149652510881424,91.1,0.01577264470356557,91.05,99.944
149,0.17822541613892026,98.452,0.9645109921693802,90.94,0.01520436017038429,91.05,99.944
150,0.16969998962036809,98.492,0.9173829529434443,90.7,0.014644660940672632,91.05,99.944
151,0.16740269820224873,98.554,0.9214601218700409,91.01,0.01409368511184057,91.05,99.944
152,0.15528935009651645,98.702,0.9399811357259751,91.22,0.013551568628929438,91.05,99.944
153,0.14774270656005462,98.766,0.9324128344655037,91.02,0.013018445251069516,91.05,99.944
154,0.14728494813399656,98.758,0.8898886322975159,91.07,0.012494446518477026,91.05,99.944
155,0.14081725156961047,98.768,0.9192961037158967,91.3,0.011979701719998459,91.05,99.944
156,0.14146457991220665,98.814,0.9064209893345833,91.19,0.011474337861210548,91.05,99.944
157,0.1308082557872546,98.96,0.9039757132530213,91.13,0.010978479633083526,91.05,99.944
158,0.13032082667840378,98.92,0.8899932608008385,91.38,0.010492249381215483,91.05,99.944
159,0.11696481389202634,99.082,0.8772758036851883,91.51,0.010015767075645474,91.05,99.944
160,0.11524534368013241,99.082,0.8579453960061073,91.46,0.009549150281252637,91.05,99.944
161,0.11546803917735815,99.078,0.9094040937721729,91.4,0.00909251412874884,91.05,99.944
162,0.11125006737681675,99.14,0.9041671941056848,91.07,0.008645971286271918,91.05,99.944
163,0.10981112215858028,99.118,0.8800595991313458,91.38,0.008209631931586501,91.05,99.944
164,0.10563969201579386,99.176,0.8946580487536266,91.28,0.0077836037248992605,91.05,99.944
165,0.09825084571327482,99.244,0.8926676034927368,91.43,0.0073679917822954055,91.05,99.944
166,0.09754533067877803,99.258,0.9071292757987977,91.24,0.006962898649802815,91.05,99.944
167,0.10029668863672687,99.276,0.9129518017172813,91.34,0.006568424278090438,91.05,99.944
168,0.09537287837616643,99.286,0.8590308122336865,91.68,0.006184665997806824,91.05,99.944
169,0.09075011724454103,99.304,0.8513017623685301,91.63,0.00581171849556533,91.05,99.944
170,0.09129267965196347,99.334,0.8973072111606598,91.57,0.0054496737905816136,91.05,99.944
171,0.09027634938342535,99.372,0.8892261207103729,91.6,0.005098621211969226,91.05,99.944
172,0.0861393244632957,99.368,0.9005777008831501,91.64,0.004758647376699035,91.05,99.944
173,0.08444948325275767,99.396,0.8774764701724053,91.65,0.00442983616822775,91.05,99.944
174,0.08651070923981619,99.392,0.8576116427779198,91.61,0.004112268715800957,91.05,99.944
175,0.07921246089497391,99.404,0.8673565190285444,91.76,0.003806023374435677,91.05,99.944
176,0.07803089458647432,99.482,0.8620900943875313,91.71,0.003511175705587435,91.05,99.944
177,0.0761396480743222,99.42,0.8681749001145362,91.75,0.0032277984585066333,91.05,99.944
178,0.07569714826626742,99.468,0.9325312197208404,91.67,0.002955961552288729,91.05,99.944
179,0.07566966648612704,99.468,0.8687707290053368,91.72,0.0026957320586227366,91.05,99.944
180,0.07350477769172617,99.478,0.8896233260631561,91.8,0.002447174185242325,91.05,99.944
181,0.07341866371963097,99.466,0.8668196886777878,91.83,0.0022103492600834954,91.05,99.944
182,0.07162111840800059,99.52,0.8589414410293102,91.73,0.0019853157161528537,91.05,99.944
183,0.07286797934306824,99.52,0.9131158083677292,91.8,0.001772129077110103,91.05,99.944
184,0.07044658998065458,99.52,0.8717460468411445,91.79,0.0015708419435684529,91.05,99.944
185,0.07198401404145573,99.502,0.8598402440547943,91.88,0.0013815039801161732,91.05,99.944
186,0.06908700976292698,99.536,0.8757501259446144,91.77,0.0012041619030626347,91.05,99.944
187,0.06829569903107321,99.542,0.8776758700609207,91.89,0.0010388594689117077,91.05,99.944
188,0.07184057023224173,99.498,0.8535897163674235,91.86,0.0008856374635655645,91.05,99.944
189,0.06853716085874001,99.568,0.8566152580082417,91.82,0.000744533692261307,91.05,99.944
190,0.06941309805997477,99.53,0.8560272350907325,91.82,0.0006155829702431174,91.05,99.944
191,0.06976061274430581,99.536,0.8603529602289199,91.85,0.0004988171141721235,91.05,99.944
192,0.06883644798238363,99.492,0.8923691764473916,91.65,0.00039426493427611206,91.05,99.944
193,0.06338317599147558,99.586,0.8794929876923561,91.81,0.00030195222724102046,91.05,99.944
194,0.07097954891279948,99.542,0.8770496219396591,91.7,0.00022190176984600036,91.05,99.944
195,0.07086010901637528,99.512,0.8930499285459519,91.78,0.00015413331334360192,91.05,99.944
196,0.06914069963505073,99.566,0.8693536028265954,91.84,9.866357858642213e-05,91.05,99.944
197,0.06857117502094835,99.542,0.8563303718343377,91.78,5.5506251901504864e-05,91.05,99.944
198,0.06530785968299119,99.57,0.8764927238225937,91.74,2.4671981713420017e-05,91.05,99.944
199,0.06517411775088736,99.59,0.8722926691174507,91.73,6.168375916970619e-06,91.05,99.944
200,0.06438530747759708,99.608,0.874465312063694,91.77,0.0,91.05,99.944
