epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.6892507374286652,35.678,1.6197725653648376,39.27,0.09999383162408304
2,1.1999961925404412,55.988,1.0651091545820237,61.66,0.09997532801828658
3,0.9727890783426713,64.808,1.1909585461020469,58.61,0.09994449374809851
4,0.849772473987268,69.538,1.0599391624331473,65.24,0.09990133642141359
5,0.7472904300203129,73.562,0.778706219792366,72.88,0.09984586668665642
6,0.670936048639064,76.65,0.9896676063537597,68.52,0.09977809823015402
7,0.6160522469756554,78.526,0.7481444343924523,74.07,0.09969804777275901
8,0.5795138397691201,79.844,0.8481289494782687,72.5,0.09960573506572391
9,0.5367738936020403,81.508,0.8313630357384681,72.59,0.09950118288582789
10,0.5155398391035139,82.172,0.5742861151695251,80.47,0.09938441702975691
11,0.48449054421210774,83.174,0.7699012525379658,76.53,0.09925546630773871
12,0.46730558802278677,83.868,0.6760990940034389,77.37,0.09911436253643445
13,0.4509959441362595,84.294,0.7709462374448777,76.29,0.0989611405310883
14,0.4390108970050909,84.968,0.7001097448170185,78.14,0.09879583809693739
15,0.42375892446357377,85.32,0.6977130308747291,77.82,0.09861849601988384
16,0.41011829187675397,85.706,0.5484567612409592,82.13,0.09842915805643157
17,0.3962273856206816,86.314,0.796915528178215,76.31,0.09822787092288993
18,0.38691180168974154,86.528,0.6579637303948402,79.79,0.09801468428384717
19,0.3756318248960437,87.012,0.5617904867976904,81.34,0.09778965073991652
20,0.36714451577590435,87.174,0.5163701876997948,83.1,0.0975528258147577
21,0.349963083102995,88.0,0.524516199529171,83.15,0.09730426794137728
22,0.34801076998820113,87.928,0.6092073030769825,80.29,0.09704403844771128
23,0.33901743149879027,88.24,0.5283591829240322,83.53,0.09677220154149338
24,0.3366612386794723,88.348,0.5273566201329232,83.16,0.09648882429441258
25,0.32903135879611484,88.504,0.5311001267284154,82.82,0.09619397662556435
26,0.31677645748975325,88.884,0.8031565099954605,76.28,0.09588773128419906
27,0.3141074333415956,88.962,0.506868040561676,83.74,0.09557016383177226
28,0.3110256400339457,89.192,0.5086643271148205,83.17,0.09524135262330098
29,0.3005716301196692,89.52,0.5365679830312728,83.5,0.09490137878803079
30,0.29899690870423706,89.602,0.4298698760569096,86.58,0.0945503262094184
31,0.2969748760972704,89.628,0.5866421647369862,82.17,0.0941882815044347
32,0.2897719677005495,89.94,0.49780647829174995,84.78,0.09381533400219319
33,0.28047164529561996,90.188,0.44612192958593366,85.62,0.09343157572190958
34,0.27548608898508303,90.52,0.45144191980361936,85.81,0.0930371013501972
35,0.2721322063280612,90.554,0.5085207566618919,84.51,0.09263200821770463
36,0.26779693524752346,90.666,0.5540293835103511,83.94,0.09221639627510078
37,0.26564739386037906,90.698,0.58746772184968,82.41,0.09179036806841355
38,0.2641086397426469,90.816,0.5826433278620243,82.32,0.09135402871372812
39,0.26297880123768536,90.712,0.5529900781810284,83.81,0.0909074858712512
40,0.25321041412499484,91.13,0.4634981956332922,85.0,0.09045084971874741
41,0.24680585307734354,91.296,0.5066434271633625,84.48,0.08998423292435458
42,0.25320733505852366,91.038,0.5060808055102826,84.29,0.08950775061878455
43,0.23803658692204221,91.722,0.4702781066298485,84.61,0.08902152036691653
44,0.2413454857863942,91.726,0.49509207531809807,85.58,0.08852566213878951
45,0.24279708392461952,91.326,0.502791652828455,84.76,0.0880202982800016
46,0.2398303889346366,91.596,0.4392974004149437,85.71,0.08750555348152303
47,0.22720307107938795,92.022,0.5022007092833519,85.39,0.08698155474893052
48,0.23453923831788862,91.714,0.43444547802209854,86.58,0.08644843137107061
49,0.22732562396903427,91.978,0.42352166324853896,86.87,0.08590631488815947
50,0.22058221120007185,92.302,0.5609520249068737,83.93,0.0853553390593274
51,0.2193149980917877,92.306,0.5821095280349254,83.44,0.08479563982961574
52,0.2177309616639906,92.38,0.5641850978136063,84.17,0.08422735529643446
53,0.21821794537257175,92.238,0.4675777692347765,85.23,0.08365062567548869
54,0.21475776300138358,92.364,0.5446106024086476,84.35,0.08306559326618261
55,0.21299496232246867,92.396,0.3989247396588326,87.25,0.0824724024165092
56,0.20692285207309286,92.668,0.4516886733472347,86.26,0.0818711994874345
57,0.20807546977790034,92.578,0.43040528111159804,87.02,0.08126213281678528
58,0.20605441262679441,92.758,0.533023725450039,84.88,0.08064535268264884
59,0.20180209520824102,92.944,0.47975264564156533,85.73,0.08002101126629421
60,0.20159426856101775,92.958,0.42890978008508684,86.52,0.07938926261462367
61,0.1952169176039039,93.174,0.43090324103832245,86.74,0.07875026260216395
62,0.19708854134897796,93.07,0.4127382054924965,87.3,0.07810416889260656
63,0.1978839942995383,92.918,0.3990961521863937,87.68,0.07745114089990661
64,0.19094007439455207,93.338,0.39934794753789904,88.05,0.07679133974894985
65,0.18528059862402022,93.538,0.3895605579018593,87.88,0.07612492823579746
66,0.18854206834672665,93.398,0.49583026170730593,85.38,0.07545207078751859
67,0.17889461027724401,93.676,0.43876088187098505,86.4,0.0747729334216204
68,0.18122545907235876,93.694,0.524468295276165,84.99,0.07408768370508578
