epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.6925623538542767,36.448,1.537625527381897,44.41,0.09999383162408304
2,1.2114927850815715,55.91,1.2949667692184448,54.62,0.09997532801828658
3,0.977478276710121,65.204,1.4896474689245225,57.22,0.09994449374809851
4,0.8683863349106847,69.132,1.10769075602293,63.59,0.09990133642141359
5,0.7684770962413476,72.77,0.9778428673744202,67.04,0.09984586668665642
6,0.695339022242293,75.546,0.964884801954031,69.18,0.09977809823015402
7,0.6325560207573735,77.938,0.7438948035240174,74.96,0.09969804777275901
8,0.5860914619905608,79.606,0.8536986038088799,72.53,0.09960573506572391
9,0.5518819201661616,80.774,0.7320025935769081,74.68,0.09950118288582789
10,0.5176330307612613,81.952,0.6594043776392937,77.64,0.09938441702975691
11,0.49873883337998876,82.79,0.6212881878018379,79.74,0.09925546630773871
12,0.4688579580005334,83.738,0.6495148554444313,78.71,0.09911436253643445
13,0.45611781718171374,84.178,0.5808262042701244,80.74,0.0989611405310883
14,0.43213735931381886,84.934,0.5675616428256035,81.08,0.09879583809693739
15,0.42046118786140363,85.542,0.5883742168545723,81.13,0.09861849601988384
16,0.40972346660433984,85.678,0.5870784744620323,81.32,0.09842915805643157
17,0.3992759829425082,86.126,0.48629105016589164,83.78,0.09822787092288993
18,0.3844768570698037,86.646,0.626760782301426,79.83,0.09801468428384717
19,0.3764656552550744,86.89,0.46711119785904887,84.37,0.09778965073991652
20,0.36398249955809847,87.282,0.6402067996561527,79.6,0.0975528258147577
21,0.3578853685484857,87.478,0.533718341588974,83.35,0.09730426794137728
22,0.3457078874415281,87.952,0.5581359952688217,81.05,0.09704403844771128
23,0.33919723217888753,88.204,0.5010756492614746,84.26,0.09677220154149338
24,0.3362931100537582,87.966,0.49632365480065344,83.89,0.09648882429441258
25,0.3271570756119125,88.598,0.587964677810669,81.09,0.09619397662556435
26,0.3154048473403162,88.986,0.5320586174726486,83.84,0.09588773128419906
27,0.3124362881846574,89.212,0.6073568694293499,81.45,0.09557016383177226
28,0.3115055425738802,89.084,0.5056562125682831,83.81,0.09524135262330098
29,0.2963186935046498,89.662,0.5039426729083061,84.82,0.09490137878803079
30,0.29991460956481036,89.652,0.502627643942833,84.56,0.0945503262094184
31,0.2933904500488116,89.69,0.5078520521521568,83.98,0.0941882815044347
32,0.2877229226334971,89.846,0.499468445032835,83.57,0.09381533400219319
33,0.2859918932069321,89.976,0.49277654886245725,84.42,0.09343157572190958
34,0.2769148190866928,90.234,0.4617388412356377,85.36,0.0930371013501972
