epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.6852626174080128,36.106,1.3791808426380157,50.05,0.09999383162408304
2,1.1907907973746865,56.668,1.7761668354272842,49.85,0.09997532801828658
3,0.971891467364467,65.098,1.3317217141389848,54.97,0.09994449374809851
4,0.8521585011360596,69.66,1.0486688017845154,64.78,0.09990133642141359
5,0.7598486113913205,73.128,1.8053209841251374,51.8,0.09984586668665642
6,0.6865306517907551,75.99,1.0744887188076973,66.38,0.09977809823015402
7,0.6267843435005266,78.04,0.9085352152585984,70.8,0.09969804777275901
8,0.5873941295609182,79.598,0.8961145907640458,71.73,0.09960573506572391
9,0.546568544239414,80.9,0.6549332849681377,77.64,0.09950118288582789
10,0.5175231541601979,82.132,0.7273629166185855,77.24,0.09938441702975691
11,0.49414246757419744,82.91,0.7202095791697503,77.21,0.09925546630773871
12,0.4698258582122472,83.612,0.6823942542076111,77.5,0.09911436253643445
13,0.4526864110815282,84.396,0.6802321970462799,78.07,0.0989611405310883
14,0.43529401567517495,84.904,0.6981063142418862,78.86,0.09879583809693739
15,0.4229867437056133,85.3,0.6071450546383858,80.28,0.09861849601988384
16,0.408921304405952,85.926,0.6569924600422382,78.88,0.09842915805643157
17,0.4003138160523103,86.108,0.5170907221734524,82.85,0.09822787092288993
18,0.38752467002795665,86.684,0.5475694231688977,81.72,0.09801468428384717
19,0.37865131302755706,86.754,0.6183331646025181,80.81,0.09778965073991652
20,0.3634212936977951,87.524,0.5725895702838898,81.99,0.0975528258147577
21,0.35797512189162023,87.484,0.7136015698313714,79.28,0.09730426794137728
22,0.35344577512266684,87.66,0.7467857033014298,77.07,0.09704403844771128
23,0.3440577806714846,88.032,0.47858707010746004,84.53,0.09677220154149338
24,0.33184979916835317,88.418,0.5924425147473812,80.28,0.09648882429441258
25,0.3299775222430424,88.504,0.6296786278486252,80.34,0.09619397662556435
26,0.3173650019631094,88.858,0.5784510985016823,82.26,0.09588773128419906
27,0.3127526496441997,88.996,0.5536984242498875,82.34,0.09557016383177226
28,0.30987998326213995,89.152,0.5105452366173268,83.77,0.09524135262330098
29,0.2968464556853382,89.522,0.6879790917038917,79.73,0.09490137878803079
30,0.29634885702814373,89.698,0.5116021931171417,83.89,0.0945503262094184
31,0.2914718148507634,89.786,0.5272032544016838,83.73,0.0941882815044347
32,0.28997407017313703,89.928,0.5668030954897404,82.87,0.09381533400219319
33,0.2819601900267358,90.178,0.5077723674476147,84.39,0.09343157572190958
34,0.27823407583090726,90.202,0.5921982124447822,82.18,0.0930371013501972
35,0.26552589807887467,90.814,0.5185018248856068,84.17,0.09263200821770463
36,0.27373694742516597,90.292,0.49181852862238884,85.01,0.09221639627510078
37,0.26335976432476726,90.758,0.4909297972917557,85.16,0.09179036806841355
38,0.26208694659325543,90.8,0.5238141626119613,83.98,0.09135402871372812
39,0.2597405136543877,90.918,0.5555167995393276,83.64,0.0909074858712512
40,0.2507602623378744,91.222,0.4461891122162342,86.36,0.09045084971874741
41,0.24300311133265495,91.372,0.44955706372857096,86.11,0.08998423292435458
42,0.2461399048262713,91.4,0.5345273993909359,84.07,0.08950775061878455
43,0.2406255443561442,91.486,0.4906262934207916,85.08,0.08902152036691653
44,0.23825219478838297,91.642,0.4424393713474274,86.32,0.08852566213878951
45,0.237842147447625,91.668,0.4250953048467636,86.35,0.0880202982800016
46,0.23188772504883154,91.932,0.4347124162595719,86.41,0.08750555348152303
47,0.22835211113703494,92.058,0.5379506535828114,84.13,0.08698155474893052
48,0.22247216413367768,92.18,0.8145930796861649,78.0,0.08644843137107061
49,0.23303791112741645,91.854,0.5965532809495926,83.0,0.08590631488815947
50,0.21978417092135974,92.366,0.45749596580863,85.09,0.0853553390593274
51,0.21352612341240962,92.444,0.47561264149844645,85.61,0.08479563982961574
52,0.21655961855941888,92.362,0.4217607967555523,86.99,0.08422735529643446
53,0.2145368619536867,92.42,0.4316930562723428,86.83,0.08365062567548869
54,0.2120097328205498,92.454,0.4406823210418224,86.47,0.08306559326618261
55,0.20529720552113592,92.714,0.5138499476015568,84.82,0.0824724024165092
56,0.20286116429737636,92.816,0.40817311629652975,87.85,0.0818711994874345
57,0.20573691529582958,92.822,0.4361106179654598,86.81,0.08126213281678528
58,0.20003788758601462,92.862,0.5244900219142437,85.66,0.08064535268264884
59,0.19677263095366712,93.058,0.4793738484382629,85.73,0.08002101126629421
60,0.19357609133027037,93.18,0.4177618183195591,86.77,0.07938926261462367
61,0.19163084972877892,93.18,0.43412713780999185,87.01,0.07875026260216395
62,0.1940237632667532,93.134,0.5195494346320629,85.73,0.07810416889260656
63,0.1896308116538792,93.238,0.5020365510135889,84.9,0.07745114089990661
64,0.19130551472914462,93.194,0.4262260142713785,87.26,0.07679133974894985
65,0.18481945121014604,93.476,0.46232481508050116,86.59,0.07612492823579746
66,0.18464846152584163,93.59,0.45519776046276095,86.36,0.07545207078751859
67,0.18429048534254638,93.482,0.4933781959116459,86.47,0.0747729334216204
68,0.17693284245169894,93.77,0.41893748473376036,86.77,0.07408768370508578
69,0.1795787729931121,93.666,0.447156535834074,86.6,0.0733964907130287
70,0.1713092179246703,93.956,0.4273243986070156,87.59,0.07269952498697736
71,0.17318111357792298,93.9,0.4172125540673733,87.32,0.07199695849279578
72,0.16999675645207873,94.01,0.5871938817203045,84.26,0.07128896457825366
73,0.16478593119097,94.144,0.439145864546299,86.82,0.07057571793025548
74,0.1666711783986919,94.124,0.3824916150420904,88.46,0.06985739453173906
75,0.16445009189904952,94.084,0.4295331485569477,87.61,0.06913417161825453
76,0.1609504554724815,94.294,0.41929582208395005,87.45,0.06840622763423394
77,0.1587457592998232,94.356,0.428966773301363,87.51,0.0676737421889629
78,0.1548561844214493,94.5,0.4900526665151119,86.29,0.06693689601226462
79,0.15180842802688785,94.716,0.5284431314095854,85.05,0.06619587090990751
