epoch,train_loss,train_acc,test_loss,test_acc,lr,teacher_test_acc,teacher_train_acc
1,11.295013213644223,34.352,15.717918181419373,29.79,0.09999383162408304,93.08,99.998
2,7.463033732102842,53.818,8.336598432064056,50.2,0.09997532801828658,93.08,99.998
3,5.6818437357338105,62.786,5.001560348272323,63.59,0.09994449374809851,93.08,99.998
4,4.767336765114142,67.414,5.673727822303772,61.94,0.09990133642141359,93.08,99.998
5,4.13134519907893,70.558,3.441219240427017,70.82,0.09984586668665642,93.08,99.998
6,3.6994011657578603,73.062,5.225042647123336,63.89,0.09977809823015402,93.08,99.998
7,3.2427873879062887,75.582,4.658612906932831,67.48,0.09969804777275901,93.08,99.998
8,2.9527819631051044,77.492,3.0073357105255125,73.63,0.09960573506572391,93.08,99.998
9,2.6298687610090994,79.22,5.58488746881485,64.79,0.09950118288582789,93.08,99.998
10,2.431840511609097,80.37,3.0883474588394164,74.94,0.09938441702975691,93.08,99.998
11,2.256422839602646,81.488,2.3689294040203093,77.56,0.09925546630773871,93.08,99.998
12,2.0991669619569975,82.568,2.5914453268051147,76.19,0.09911436253643445,93.08,99.998
13,1.9826649622041352,83.342,1.8546383112668992,80.37,0.0989611405310883,93.08,99.998
14,1.8960545519176795,83.74,1.8656608909368515,79.88,0.09879583809693739,93.08,99.998
15,1.8133929420490653,84.4,1.801702618598938,80.65,0.09861849601988384,93.08,99.998
16,1.726395076026722,85.014,1.519171816110611,82.53,0.09842915805643157,93.08,99.998
17,1.6694181342514194,85.394,2.760908195376396,75.43,0.09822787092288993,93.08,99.998
18,1.6013184414834392,85.964,2.142623084783554,79.08,0.09801468428384717,93.08,99.998
19,1.5597216578162447,86.074,1.9177498906850814,80.31,0.09778965073991652,93.08,99.998
20,1.5151575898029366,86.674,2.126128777861595,78.7,0.0975528258147577,93.08,99.998
21,1.453772280897413,86.796,1.9946368038654327,79.4,0.09730426794137728,93.08,99.998
22,1.4377294426061669,87.022,2.020520719885826,79.95,0.09704403844771128,93.08,99.998
23,1.4252952632247184,87.21,2.2447878569364548,78.89,0.09677220154149338,93.08,99.998
24,1.349511773002391,87.818,1.576264551281929,81.99,0.09648882429441258,93.08,99.998
25,1.3499910998709348,87.72,1.4562805831432342,82.78,0.09619397662556435,93.08,99.998
26,1.2935306256522938,88.112,2.0007705211639406,80.27,0.09588773128419906,93.08,99.998
27,1.2710513408694948,88.274,1.4409572705626488,82.59,0.09557016383177226,93.08,99.998
28,1.2400091859150906,88.514,1.586598950624466,82.36,0.09524135262330098,93.08,99.998
29,1.2087738419673881,88.714,1.3276385843753815,84.43,0.09490137878803079,93.08,99.998
30,1.1822216766221183,88.928,1.1479927882552148,85.38,0.0945503262094184,93.08,99.998
31,1.181688743586443,88.98,1.6149406045675279,81.93,0.0941882815044347,93.08,99.998
32,1.1498186138211464,89.252,1.1223073288798333,85.36,0.09381533400219319,93.08,99.998
33,1.1351900292294366,89.408,1.5895439833402634,82.41,0.09343157572190958,93.08,99.998
34,1.143142963854634,89.3,1.156913550198078,85.2,0.0930371013501972,93.08,99.998
35,1.075301149974064,89.83,1.0937294110655784,85.15,0.09263200821770463,93.08,99.998
36,1.0981207645061064,89.694,1.3201114282011985,83.59,0.09221639627510078,93.08,99.998
37,1.0517353321216545,90.066,1.6128303334116936,82.3,0.09179036806841355,93.08,99.998
38,1.0254313918400784,90.178,1.1372763782739639,84.97,0.09135402871372812,93.08,99.998
39,1.019637877843818,90.314,1.555802094936371,83.2,0.0909074858712512,93.08,99.998
40,0.9878975831124247,90.6,1.238775807619095,85.19,0.09045084971874741,93.08,99.998
41,0.9826193524866688,90.554,1.0257180869579314,85.54,0.08998423292435458,93.08,99.998
42,0.96852202683079,90.568,1.4144976615905762,83.41,0.08950775061878455,93.08,99.998
43,0.9626122278218366,90.776,1.325078321993351,84.1,0.08902152036691653,93.08,99.998
44,0.9653208453436287,90.688,1.2505932331085206,84.28,0.08852566213878951,93.08,99.998
45,0.9613012248764232,90.934,1.0669251516461373,86.15,0.0880202982800016,93.08,99.998
46,0.9443537352644668,90.944,0.8441806048154831,86.9,0.08750555348152303,93.08,99.998
47,0.9343993444832004,91.038,1.7246380597352982,81.91,0.08698155474893052,93.08,99.998
48,0.8908425247182652,91.384,1.0784820377826692,85.69,0.08644843137107061,93.08,99.998
49,0.9121932113657192,91.25,1.0571943268179893,85.72,0.08590631488815947,93.08,99.998
50,0.875055476414914,91.468,1.1628646656870842,85.06,0.0853553390593274,93.08,99.998
51,0.8699210763585811,91.544,1.1780517190694808,85.02,0.08479563982961574,93.08,99.998
52,0.8876930180252814,91.4,0.8883391827344894,86.9,0.08422735529643446,93.08,99.998
53,0.8779988165716736,91.456,0.9491548389196396,86.8,0.08365062567548869,93.08,99.998
54,0.8374489690272175,91.842,1.4129508703947067,83.58,0.08306559326618261,93.08,99.998
55,0.8217164069718245,91.968,1.102871473133564,85.79,0.0824724024165092,93.08,99.998
56,0.8134529438554025,92.12,0.9728500500321389,87.0,0.0818711994874345,93.08,99.998
57,0.8074004604500167,92.02,1.0918222039937973,85.85,0.08126213281678528,93.08,99.998
58,0.7972256694825328,92.172,0.8594847053289414,87.45,0.08064535268264884,93.08,99.998
59,0.7779398108927571,92.386,1.0083009093999862,86.75,0.08002101126629421,93.08,99.998
60,0.8006922012689163,92.164,0.8605352237820625,87.42,0.07938926261462367,93.08,99.998
61,0.7661295302060186,92.444,0.9773845463991165,86.83,0.07875026260216395,93.08,99.998
