epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.6923807032254277,36.22,1.615605640411377,43.78,0.09999383162408304
2,1.2279815993138723,55.208,1.5007977724075316,48.43,0.09997532801828658
3,1.0110209547743505,63.508,1.4635917872190476,54.84,0.09994449374809851
4,0.8707626048399477,68.74,0.9616967961192131,66.03,0.09990133642141359
5,0.7634441223071546,73.218,0.8953591167926789,69.31,0.09984586668665642
6,0.6936826240651461,75.782,0.8925073891878128,70.3,0.09977809823015402
7,0.6322510697099627,78.094,0.7876288577914238,74.4,0.09969804777275901
8,0.5924318779487999,79.384,0.8705455362796783,73.67,0.09960573506572391
9,0.559480316784917,80.502,0.9028289705514908,72.66,0.09950118288582789
10,0.5273013006971807,81.788,0.8066767185926438,75.16,0.09938441702975691
11,0.5035668727086515,82.75,0.7195018291473388,76.73,0.09925546630773871
12,0.4859318210154164,83.178,0.7050449758768081,77.91,0.09911436253643445
13,0.4640755545423955,83.914,0.6022583410143852,79.64,0.0989611405310883
14,0.44581232356781864,84.694,0.5426806237548589,81.37,0.09879583809693739
15,0.4302285651163179,85.148,0.6290048435330391,80.34,0.09861849601988384
16,0.420808768394042,85.408,0.6425652079284191,79.51,0.09842915805643157
17,0.4077017444128893,85.948,0.4941482305526733,82.61,0.09822787092288993
18,0.3965238379884739,86.294,0.6452148512005806,79.54,0.09801468428384717
19,0.38649206714970724,86.566,0.6256057910621167,80.89,0.09778965073991652
20,0.37492305739801757,86.996,0.52998461201787,82.86,0.0975528258147577
21,0.3627426422068051,87.296,0.6270972974598408,80.42,0.09730426794137728
22,0.35466150110777545,87.692,0.602754258364439,80.82,0.09704403844771128
23,0.34601971704740914,87.954,0.48151819258928297,83.6,0.09677220154149338
24,0.3414480268803178,87.974,0.5473567619919777,82.39,0.09648882429441258
25,0.33473522299710584,88.452,0.5620245225727558,82.76,0.09619397662556435
26,0.3321106405738665,88.47,0.5163529887795448,83.33,0.09588773128419906
27,0.32915631719693844,88.49,0.481216574460268,84.26,0.09557016383177226
28,0.3140655381947148,89.078,0.6678944371640683,79.46,0.09524135262330098
29,0.309563688401665,89.144,0.6376482471823692,80.83,0.09490137878803079
30,0.3003231943870077,89.464,0.4744111798703671,84.47,0.0945503262094184
31,0.3030438559243874,89.452,0.5578041940927505,82.65,0.0941882815044347
32,0.2944236875188594,89.63,0.5647255390882492,82.42,0.09381533400219319
33,0.29039697022158273,89.86,0.5097739040851593,84.35,0.09343157572190958
34,0.28224158363074675,90.108,0.5518671505153179,83.32,0.0930371013501972
35,0.277492064374442,90.44,0.5141826286911965,84.14,0.09263200821770463
36,0.27637750868286404,90.35,0.6167526036500931,82.12,0.09221639627510078
37,0.27416040238981343,90.418,0.4586676865816116,85.34,0.09179036806841355
38,0.26745431132766667,90.652,0.4416923329234123,86.06,0.09135402871372812
39,0.2626485999445526,90.804,0.5899019213393331,81.66,0.0909074858712512
40,0.26256341996545696,90.852,0.47814041525125506,84.98,0.09045084971874741
41,0.2560477197474363,90.99,0.5375223912298679,83.74,0.08998423292435458
42,0.2513359276463791,91.358,0.46576482579112055,86.22,0.08950775061878455
43,0.24755299798384003,91.21,0.5710830513387919,82.83,0.08902152036691653
44,0.24862487644565348,91.304,0.46441549733281134,85.86,0.08852566213878951
45,0.2413839792110482,91.41,0.46057403162121774,85.87,0.0880202982800016
46,0.23415346679334736,91.8,0.5668280594050884,83.56,0.08750555348152303
47,0.23710719541627534,91.524,0.43690978214144705,85.79,0.08698155474893052
48,0.22982563017582408,91.84,0.466059859842062,85.88,0.08644843137107061
49,0.22822698669470087,92.022,0.4256692938506603,87.33,0.08590631488815947
50,0.2232191986879524,92.06,0.6207923101261258,81.73,0.0853553390593274
51,0.22549563881998158,92.016,0.557635697722435,83.58,0.08479563982961574
52,0.22151034431798117,92.25,0.4642119064927101,85.76,0.08422735529643446
53,0.21720548270612347,92.388,0.4242412619292736,86.91,0.08365062567548869
54,0.21326220928862386,92.54,0.4597616694867611,85.88,0.08306559326618261
55,0.20576306310843448,92.762,0.4192024704068899,87.62,0.0824724024165092
56,0.20636151426908922,92.772,0.5064613595604897,85.77,0.0818711994874345
57,0.21099461033484157,92.628,0.47895321398973467,85.97,0.08126213281678528
58,0.20599382697623603,92.772,0.547657286375761,84.17,0.08064535268264884
59,0.20059548645299308,92.972,0.45013464130461217,86.43,0.08002101126629421
60,0.20190479420125484,92.906,0.446259406208992,86.76,0.07938926261462367
61,0.19917856441924767,93.078,0.47757921144366267,85.26,0.07875026260216395
62,0.1946034630646511,93.068,0.4303437426686287,86.83,0.07810416889260656
63,0.19055430248987917,93.276,0.5030220314860344,85.64,0.07745114089990661
64,0.1974779652165515,93.024,0.5718929506838322,84.06,0.07679133974894985
65,0.18684764943864882,93.434,0.4851617839187384,85.84,0.07612492823579746
66,0.17884480329800626,93.648,0.42563759684562685,87.49,0.07545207078751859
67,0.18160891456871617,93.622,0.4539623776450753,86.12,0.0747729334216204
68,0.1756563447035697,93.676,0.537836629897356,85.02,0.07408768370508578
